Feature,Feature_Subset,SHAP_Value,Adjusted_Probability,Probability_Change_Perc,Feature_Importance,Importance_Rank
employment_status,unemployed,0.0,0.5400845,0.0,0.0,20
customer_type,commercial,0.0,0.5400845,0.0,0.0,21
customer_type,residential,0.0,0.5400845,0.0,0.0,21
contract_type,fixed_1yr,0.0,0.5400845,0.0,0.0,22
contract_type,fixed_2yr,0.0,0.5400845,0.0,0.0,22
contract_type,fixed_3yr,0.0,0.5400845,0.0,0.0,22
contract_type,month_to_month,0.0,0.5400845,0.0,0.0,22
payment_method,auto_pay,0.0,0.5400845,0.0,0.0,23
payment_method,in_person,0.0,0.5400845,0.0,0.0,23
payment_method,mail,0.0,0.5400845,0.0,0.0,23
payment_method,online,0.0,0.5400845,0.0,0.0,23
regulated_utility_consideration,high,0.0,0.5400845,0.0,0.0,24
regulated_utility_consideration,low,0.0,0.5400845,0.0,0.0,24
regulated_utility_consideration,medium,0.0,0.5400845,0.0,0.0,24
oil_gas_employment,False,0.0,0.5400845,0.0,0.0,25
oil_gas_employment,True,0.0,0.5400845,0.0,0.0,25
tech_savviness,high,0.0,0.5400845,0.0,0.0,26
tech_savviness,low,0.0,0.5400845,0.0,0.0,26
tech_savviness,medium,0.0,0.5400845,0.0,0.0,26
communication_preference,app,0.0,0.5400845,0.0,0.0,27
communication_preference,email,0.0,0.5400845,0.0,0.0,27
communication_preference,mail,0.0,0.5400845,0.0,0.0,27
communication_preference,phone,0.0,0.5400845,0.0,0.0,27
communication_preference,text,0.0,0.5400845,0.0,0.0,27
paperless_billing,False,0.0,0.5400845,0.0,0.0,28
paperless_billing,True,0.0,0.5400845,0.0,0.0,28
household_size,"(-0.001, 1.0]",0.0,0.5400845,0.0,0.0,29
household_size,"(1.0, 2.0]",0.0,0.5400845,0.0,0.0,29
household_size,"(2.0, 3.0]",0.0,0.5400845,0.0,0.0,29
household_size,"(3.0, 4.0]",0.0,0.5400845,0.0,0.0,29
household_size,"(4.0, 5.0]",0.0,0.5400845,0.0,0.0,29
green_energy_preference,False,-0.018912341,0.53538334,-0.47011375,0.0289605,3
green_energy_preference,True,0.05815615,0.55449235,1.4407873,0.0289605,3
business_size,large,0.0,0.5400845,0.0,0.0,30
business_size,medium,0.0,0.5400845,0.0,0.0,30
business_size,small,0.0,0.5400845,0.0,0.0,30
business_size,unknown,0.0,0.5400845,0.0,0.0,30
tenure_months,"(101.0, 113.0]",0.0,0.5400845,0.0,0.0,31
tenure_months,"(113.0, 125.0]",0.0,0.5400845,0.0,0.0,31
tenure_months,"(17.0, 29.0]",0.0,0.5400845,0.0,0.0,31
tenure_months,"(29.0, 41.0]",0.0,0.5400845,0.0,0.0,31
tenure_months,"(41.0, 53.0]",0.0,0.5400845,0.0,0.0,31
tenure_months,"(5.999, 17.0]",0.0,0.5400845,0.0,0.0,31
tenure_months,"(53.0, 65.0]",0.0,0.5400845,0.0,0.0,31
tenure_months,"(65.0, 77.0]",0.0,0.5400845,0.0,0.0,31
tenure_months,"(77.0, 89.0]",0.0,0.5400845,0.0,0.0,31
tenure_months,"(89.0, 101.0]",0.0,0.5400845,0.0,0.0,31
age,"(24.999, 33.0]",0.0,0.5400845,0.0,0.0,32
age,"(33.0, 36.0]",0.0,0.5400845,0.0,0.0,32
age,"(36.0, 40.0]",0.0,0.5400845,0.0,0.0,32
age,"(40.0, 43.0]",0.0,0.5400845,0.0,0.0,32
age,"(43.0, 46.0]",0.0,0.5400845,0.0,0.0,32
age,"(46.0, 50.0]",0.0,0.5400845,0.0,0.0,32
age,"(50.0, 55.0]",0.0,0.5400845,0.0,0.0,32
age,"(55.0, 60.0]",0.0,0.5400845,0.0,0.0,32
age,"(60.0, 65.0]",0.0,0.5400845,0.0,0.0,32
age,"(65.0, 69.0]",0.0,0.5400845,0.0,0.0,32
business_type,manufacturing,0.0,0.5400845,0.0,0.0,33
business_type,office,0.0,0.5400845,0.0,0.0,33
business_type,restaurant,0.0,0.5400845,0.0,0.0,33
business_type,retail,0.0,0.5400845,0.0,0.0,33
business_type,unknown,0.0,0.5400845,0.0,0.0,33
business_type,warehouse,0.0,0.5400845,0.0,0.0,33
economic_sensitivity,high,0.0,0.5400845,0.0,0.0,34
economic_sensitivity,low,0.0,0.5400845,0.0,0.0,34
economic_sensitivity,medium,0.0,0.5400845,0.0,0.0,34
rate_plan_changes,"(-0.001, 1.0]",0.0,0.5400845,0.0,0.0,36
rate_plan_changes,"(1.0, 2.0]",0.0,0.5400845,0.0,0.0,36
app_usage_monthly,"(-0.001, 2.4]",0.0,0.5400845,0.0,0.0,37
app_usage_monthly,"(10.7, 12.7]",0.0,0.5400845,0.0,0.0,37
app_usage_monthly,"(12.7, 14.7]",0.0,0.5400845,0.0,0.0,37
app_usage_monthly,"(14.7, 21.0]",0.0,0.5400845,0.0,0.0,37
app_usage_monthly,"(2.4, 4.7]",0.0,0.5400845,0.0,0.0,37
app_usage_monthly,"(21.0, 28.0]",0.0,0.5400845,0.0,0.0,37
app_usage_monthly,"(28.0, 35.0]",0.0,0.5400845,0.0,0.0,37
app_usage_monthly,"(4.7, 6.8]",0.0,0.5400845,0.0,0.0,37
app_usage_monthly,"(6.8, 8.7]",0.0,0.5400845,0.0,0.0,37
app_usage_monthly,"(8.7, 10.7]",0.0,0.5400845,0.0,0.0,37
satisfaction_score,"(0.999, 1.4]",0.0,0.5400845,0.0,0.0,38
satisfaction_score,"(1.4, 2.2]",0.0,0.5400845,0.0,0.0,38
satisfaction_score,"(2.2, 2.8]",0.0,0.5400845,0.0,0.0,38
satisfaction_score,"(2.8, 3.2]",0.0,0.5400845,0.0,0.0,38
satisfaction_score,"(3.2, 3.4]",0.0,0.5400845,0.0,0.0,38
satisfaction_score,"(3.4, 3.6]",0.0,0.5400845,0.0,0.0,38
satisfaction_score,"(3.6, 3.8]",0.0,0.5400845,0.0,0.0,38
satisfaction_score,"(3.8, 4.0]",0.0,0.5400845,0.0,0.0,38
satisfaction_score,"(4.0, 4.2]",0.0,0.5400845,0.0,0.0,38
satisfaction_score,"(4.2, 4.8]",0.0,0.5400845,0.0,0.0,38
website_visits_monthly,"(0.099, 2.6]",0.0,0.5400845,0.0,0.0,39
website_visits_monthly,"(10.9, 15.5]",0.0,0.5400845,0.0,0.0,39
website_visits_monthly,"(2.6, 3.6]",0.0,0.5400845,0.0,0.0,39
website_visits_monthly,"(3.6, 4.4]",0.0,0.5400845,0.0,0.0,39
website_visits_monthly,"(4.4, 5.1]",0.0,0.5400845,0.0,0.0,39
website_visits_monthly,"(5.1, 5.8]",0.0,0.5400845,0.0,0.0,39
website_visits_monthly,"(5.8, 6.7]",0.0,0.5400845,0.0,0.0,39
website_visits_monthly,"(6.7, 7.6]",0.0,0.5400845,0.0,0.0,39
website_visits_monthly,"(7.6, 8.9]",0.0,0.5400845,0.0,0.0,39
website_visits_monthly,"(8.9, 10.9]",0.0,0.5400845,0.0,0.0,39
annual_income,"(105053.6, 126332.0]",0.030222865,0.5475819,0.749743,0.019173542,4
annual_income,"(126332.0, 348587.0]",0.030273119,0.54759437,0.7509887,0.019173542,4
annual_income,"(27668.999, 46486.0]",-0.013761093,0.5366644,-0.3420055,0.019173542,4
annual_income,"(46486.0, 53951.8]",-0.013724742,0.5366735,-0.3410995,0.019173542,4
annual_income,"(53951.8, 60448.0]",-0.01375452,0.5366661,-0.3418386,0.019173542,4
annual_income,"(60448.0, 67032.0]",-0.014927609,0.5363744,-0.3710091,0.019173542,4
annual_income,"(67032.0, 74163.5]",-0.014823012,0.5364004,-0.36841035,0.019173542,4
annual_income,"(74163.5, 82023.4]",-0.01415078,0.53656757,-0.35169125,0.019173542,4
annual_income,"(82023.4, 91615.6]",-0.004570668,0.53894895,-0.11355281,0.019173542,4
annual_income,"(91615.6, 105053.6]",0.031155162,0.54781294,0.77284575,0.019173542,4
call_center_interactions_12m,"(-0.001, 2.0]",0.0,0.5400845,0.0,0.0,40
call_center_interactions_12m,"(11.0, 16.0]",0.0,0.5400845,0.0,0.0,40
call_center_interactions_12m,"(2.0, 3.0]",0.0,0.5400845,0.0,0.0,40
call_center_interactions_12m,"(3.0, 4.0]",0.0,0.5400845,0.0,0.0,40
call_center_interactions_12m,"(4.0, 5.0]",0.0,0.5400845,0.0,0.0,40
call_center_interactions_12m,"(5.0, 6.0]",0.0,0.5400845,0.0,0.0,40
call_center_interactions_12m,"(6.0, 7.0]",0.0,0.5400845,0.0,0.0,40
call_center_interactions_12m,"(7.0, 9.0]",0.0,0.5400845,0.0,0.0,40
call_center_interactions_12m,"(9.0, 11.0]",0.0,0.5400845,0.0,0.0,40
late_payment_rate,"(-0.001, 0.01]",0.0,0.5400845,0.0,0.0,41
late_payment_rate,"(0.01, 0.019]",0.0,0.5400845,0.0,0.0,41
late_payment_rate,"(0.019, 0.029]",0.0,0.5400845,0.0,0.0,41
late_payment_rate,"(0.029, 0.039]",0.0,0.5400845,0.0,0.0,41
late_payment_rate,"(0.039, 0.048]",0.0,0.5400845,0.0,0.0,41
late_payment_rate,"(0.048, 0.071]",0.0,0.5400845,0.0,0.0,41
late_payment_rate,"(0.071, 0.097]",0.0,0.5400845,0.0,0.0,41
late_payment_rate,"(0.097, 0.122]",0.0,0.5400845,0.0,0.0,41
late_payment_rate,"(0.122, 0.147]",0.0,0.5400845,0.0,0.0,41
late_payment_rate,"(0.147, 0.3]",0.0,0.5400845,0.0,0.0,41
competitive_quotes_received,"(-0.001, 2.0]",0.0,0.5400845,0.0,0.0,42
competitive_quotes_received,"(2.0, 3.0]",0.0,0.5400845,0.0,0.0,42
competitive_quotes_received,"(3.0, 4.0]",0.0,0.5400845,0.0,0.0,42
complaint_history,"(-0.001, 1.0]",0.0,0.5400845,0.0,0.0,43
complaint_history,"(1.0, 3.0]",0.0,0.5400845,0.0,0.0,43
complaint_history,"(3.0, 4.0]",0.0,0.5400845,0.0,0.0,43
complaint_history,"(4.0, 5.0]",0.0,0.5400845,0.0,0.0,43
service_interruptions_12m,"(-0.001, 1.0]",0.0,0.5400845,0.0,0.0,44
service_interruptions_12m,"(1.0, 3.0]",0.0,0.5400845,0.0,0.0,44
service_interruptions_12m,"(3.0, 4.0]",0.0,0.5400845,0.0,0.0,44
service_interruptions_12m,"(4.0, 5.0]",0.0,0.5400845,0.0,0.0,44
service_interruptions_12m,"(5.0, 6.0]",0.0,0.5400845,0.0,0.0,44
service_interruptions_12m,"(6.0, 7.0]",0.0,0.5400845,0.0,0.0,44
service_interruptions_12m,"(7.0, 8.0]",0.0,0.5400845,0.0,0.0,44
service_interruptions_12m,"(8.0, 9.0]",0.0,0.5400845,0.0,0.0,44
avg_monthly_bill,"(109.0, 131.0]",-0.012425606,0.53699654,-0.30879378,0.007705418,5
avg_monthly_bill,"(131.0, 150.0]",-0.011917223,0.5371229,-0.2961576,0.007705418,5
avg_monthly_bill,"(150.0, 169.0]",0.0017691461,0.5405238,0.043934584,0.007705418,5
avg_monthly_bill,"(169.0, 189.0]",0.006039201,0.5415842,0.14997125,0.007705418,5
avg_monthly_bill,"(189.0, 211.0]",0.005931192,0.5415574,0.14728904,0.007705418,5
avg_monthly_bill,"(211.0, 238.0]",0.005803778,0.5415257,0.14412403,0.007705418,5
avg_monthly_bill,"(238.0, 272.0]",0.005691227,0.5414978,0.14133453,0.007705418,5
avg_monthly_bill,"(272.0, 328.0]",0.005484786,0.54144657,0.13620853,0.007705418,5
avg_monthly_bill,"(328.0, 717.0]",0.0051243156,0.54135704,0.12725592,0.007705418,5
avg_monthly_bill,"(43.999, 109.0]",-0.012522515,0.5369724,-0.31120777,0.007705418,5
home_value,"(-0.001, 236074.8]",-0.0050449697,0.53883106,-0.12534261,0.0042326376,6
home_value,"(236074.8, 362837.0]",0.0033903357,0.5409265,0.08420348,0.0042326376,6
home_value,"(362837.0, 488938.8]",0.0033737302,0.5409224,0.08379221,0.0042326376,6
home_value,"(488938.8, 616146.5]",0.0034178162,0.5409333,0.084882975,0.0042326376,6
home_value,"(616146.5, 744684.4]",0.0034086087,0.540931,0.08465052,0.0042326376,6
home_value,"(744684.4, 872619.5]",0.0033853508,0.54092526,0.08407831,0.0042326376,6
home_value,"(872619.5, 999995.0]",0.003410645,0.5409315,0.08470416,0.0042326376,6
property_age,"(10.0, 15.0]",0.0033686257,0.54092103,0.08365512,0.0032769914,7
property_age,"(15.0, 20.0]",0.0033542085,0.5409175,0.08330345,0.0032769914,7
property_age,"(20.0, 25.0]",0.003345234,0.54091525,0.083076954,0.0032769914,7
property_age,"(25.0, 30.0]",0.0020863619,0.5406026,0.051814318,0.0032769914,7
property_age,"(30.0, 35.0]",-0.0031383024,0.5393048,-0.077968836,0.0032769914,7
property_age,"(35.0, 39.0]",-0.0032399285,0.5392796,-0.08049011,0.0032769914,7
property_age,"(39.0, 44.0]",-0.0032271184,0.53928274,-0.08017421,0.0032769914,7
property_age,"(4.999, 10.0]",0.003369553,0.5409213,0.08367896,0.0032769914,7
property_age,"(44.0, 50.0]",-0.0032387485,0.5392798,-0.08046627,0.0032769914,7
property_age,"(50.0, 54.0]",-0.003238822,0.5392798,-0.08046627,0.0032769914,7
credit_score,"(599.999, 628.0]",-0.001666679,0.5396704,-0.041407347,0.0016266254,8
credit_score,"(628.0, 658.0]",-0.0016763537,0.539668,-0.041645765,0.0016266254,8
credit_score,"(658.0, 687.0]",-0.0016725203,0.539669,-0.041550398,0.0016266254,8
credit_score,"(687.0, 708.0]",-0.0009055051,0.53985953,-0.022494793,0.0016266254,8
credit_score,"(708.0, 723.0]",-0.00037385421,0.5399916,-0.009286404,0.0016266254,8
credit_score,"(723.0, 739.0]",-0.00038712999,0.5399883,-0.00962019,0.0016266254,8
credit_score,"(739.0, 758.0]",0.0005546559,0.5402222,0.013774633,0.0016266254,8
credit_score,"(758.0, 788.0]",0.0026650224,0.54074633,0.066185,0.0016266254,8
credit_score,"(788.0, 818.0]",0.0026385556,0.5407398,0.06552935,0.0016266254,8
credit_score,"(818.0, 849.0]",0.002661946,0.5407456,0.06611347,0.0016266254,8
customer_segment,affluent_professionals,0.00052812166,0.5402157,0.013118982,0.00061481545,9
customer_segment,commercial,-0.0015125797,0.5397087,-0.03758073,0.00061481545,9
customer_segment,residential_premium,0.0004276286,0.5401907,0.010621548,0.00061481545,9
customer_segment,residential_standard,-0.00079626456,0.53988665,-0.019782782,0.00061481545,9
customer_segment,small_business,6.0557802e-05,0.5400995,0.001502037,0.00061481545,9
customer_segment,young_professionals,-0.00064045266,0.5399254,-0.01590848,0.00061481545,9
