feature,feature_group,feature_effect,probability_contribution,Feature_Importance_Rank,SHAP_Value
education_level,trades_certificate,decreases,0.0038832426071166992,11,-0.00016743512242101133
city,calgary,decreases,0.003591179847717285,12,-0.00015487574273720384
city,edmonton,decreases,0.003567337989807129,12,-0.0001538799551781267
city,hamilton,decreases,0.0036209821701049805,12,-0.00015628797700628638
city,london,increases,0.008863210678100586,12,0.0003823264269158244
city,toronto,decreases,0.0036090612411499023,12,-0.00015569844981655478
city,vancouver,decreases,0.0036537647247314453,12,-0.00015749326848890632
city,winnipeg,increases,0.009146332740783691,12,0.00039447020390070975
call_center_interactions_12m,"(-0.001, 2.0]",increases,0.0027954578399658203,13,0.00012064090697094798
call_center_interactions_12m,"(11.0, 16.0]",decreases,0.002130866050720215,13,-9.195926395477727e-05
call_center_interactions_12m,"(2.0, 3.0]",increases,0.0027567148208618164,13,0.00011884409468621016
call_center_interactions_12m,"(3.0, 4.0]",increases,0.0027954578399658203,13,0.00012063756730640307
call_center_interactions_12m,"(4.0, 5.0]",decreases,0.0022530555725097656,13,-9.724081610329449e-05
call_center_interactions_12m,"(5.0, 6.0]",decreases,0.0022470951080322266,13,-9.683611278887838e-05
call_center_interactions_12m,"(6.0, 7.0]",decreases,0.002193450927734375,13,-9.455093822907656e-05
call_center_interactions_12m,"(7.0, 9.0]",decreases,0.002115964889526367,13,-9.124428470386192e-05
call_center_interactions_12m,"(9.0, 11.0]",decreases,0.0020742416381835938,13,-8.948042523115873e-05
app_usage_monthly,"(-0.001, 2.4]",decreases,0.003466010093688965,14,-0.0001495329779572785
app_usage_monthly,"(10.7, 12.7]",decreases,0.0003248453140258789,14,-1.3865838809579145e-05
app_usage_monthly,"(12.7, 14.7]",decreases,0.0008553266525268555,14,-3.695820123539306e-05
app_usage_monthly,"(14.7, 21.0]",decreases,0.0008851289749145508,14,-3.823158476734534e-05
app_usage_monthly,"(2.4, 4.7]",increases,0.0018298625946044922,14,7.888421532697976e-05
app_usage_monthly,"(21.0, 28.0]",decreases,0.0008523464202880859,14,-3.688686774694361e-05
app_usage_monthly,"(28.0, 35.0]",decreases,0.0008523464202880859,14,-3.6862140404991806e-05
app_usage_monthly,"(4.7, 6.8]",increases,0.0018894672393798828,14,8.15062812762335e-05
app_usage_monthly,"(6.8, 8.7]",increases,0.0019222497940063477,14,8.293736027553678e-05
app_usage_monthly,"(8.7, 10.7]",increases,0.0019311904907226562,14,8.325985982082784e-05
price_sensitivity,high,decreases,0.001099705696105957,15,-4.747743150801398e-05
price_sensitivity,low,increases,0.002866983413696289,15,0.00012351811164990067
price_sensitivity,medium,decreases,0.0011652708053588867,15,-5.021821198170073e-05
tenure_months,"(101.0, 113.0]",increases,0.0014156103134155273,16,6.110228423494846e-05
tenure_months,"(113.0, 125.0]",increases,0.0014275312423706055,16,6.151768320705742e-05
tenure_months,"(17.0, 29.0]",decreases,0.0014722347259521484,16,-6.358272366924211e-05
tenure_months,"(29.0, 41.0]",decreases,0.00152587890625,16,-6.578974716830999e-05
tenure_months,"(41.0, 53.0]",decreases,0.0015020370483398438,16,-6.484883488155901e-05
tenure_months,"(5.999, 17.0]",decreases,0.0015586614608764648,16,-6.718337681377307e-05
tenure_months,"(53.0, 65.0]",decreases,0.0010013580322265625,16,-4.3223109969403595e-05
tenure_months,"(65.0, 77.0]",increases,0.0013679265975952148,16,5.88973707635887e-05
tenure_months,"(77.0, 89.0]",increases,0.001391768455505371,16,6.001875954098068e-05
tenure_months,"(89.0, 101.0]",increases,0.001424551010131836,16,6.134103023214266e-05
tech_savviness,high,increases,0.001004338264465332,17,4.3313848436810076e-05
tech_savviness,low,increases,0.0009447336196899414,17,4.0534509025746956e-05
tech_savviness,medium,decreases,0.0009387731552124023,17,-4.039142731926404e-05
age,"(24.999, 33.0]",increases,0.001671910285949707,18,7.214861398097128e-05
age,"(33.0, 36.0]",decreases,7.450580596923828e-05,18,-3.260971652707667e-06
age,"(36.0, 40.0]",decreases,3.5762786865234375e-05,18,-1.6194489944609813e-06
age,"(40.0, 43.0]",decreases,1.4901161193847656e-05,18,-7.389928668999346e-07
age,"(43.0, 46.0]",decreases,1.1920928955078125e-05,18,-5.616046223622106e-07
age,"(46.0, 50.0]",decreases,2.086162567138672e-05,18,-8.218668199333479e-07
age,"(50.0, 55.0]",decreases,2.384185791015625e-05,18,-9.252333370568522e-07
age,"(55.0, 60.0]",decreases,1.1920928955078125e-05,18,-5.70179679471039e-07
age,"(60.0, 65.0]",decreases,1.1920928955078125e-05,18,-6.115220685387612e-07
age,"(65.0, 69.0]",decreases,0.004205107688903809,18,-0.00018140344764105976
complaint_history,"(-0.001, 1.0]",increases,0.00038444995880126953,19,1.6542791854590178e-05
complaint_history,"(1.0, 3.0]",increases,0.0004082918167114258,19,1.751344279909972e-05
complaint_history,"(3.0, 4.0]",increases,0.0004082918167114258,19,1.7527121599414386e-05
complaint_history,"(4.0, 5.0]",decreases,0.0049591064453125,19,-0.00021377686061896384
communication_preference,app,increases,0.0002741813659667969,20,1.1939089745283127e-05
communication_preference,email,increases,0.0002741813659667969,20,1.1909241038665641e-05
communication_preference,mail,increases,0.00028014183044433594,20,1.230385259987088e-05
communication_preference,phone,decreases,0.0013947486877441406,20,-6.026380287948996e-05
communication_preference,text,increases,0.00028014183044433594,20,1.2037993656122126e-05
avg_monthly_bill,"(109.0, 131.0]",decreases,0.00020265579223632812,21,-8.631424861960113e-06
avg_monthly_bill,"(131.0, 150.0]",decreases,0.0002086162567138672,21,-8.966326277004555e-06
avg_monthly_bill,"(150.0, 169.0]",decreases,0.0002086162567138672,21,-9.017577212944161e-06
avg_monthly_bill,"(169.0, 189.0]",decreases,0.00021159648895263672,21,-9.170418707071804e-06
avg_monthly_bill,"(189.0, 211.0]",decreases,0.0002086162567138672,21,-9.072023203771096e-06
avg_monthly_bill,"(211.0, 238.0]",decreases,0.0002086162567138672,21,-9.043686077347957e-06
avg_monthly_bill,"(238.0, 272.0]",decreases,0.0002086162567138672,21,-9.066650818567723e-06
avg_monthly_bill,"(272.0, 328.0]",decreases,0.00020265579223632812,21,-8.83272605278762e-06
avg_monthly_bill,"(328.0, 717.0]",increases,0.0026673078536987305,21,0.00011492454359540716
avg_monthly_bill,"(43.999, 109.0]",decreases,0.00019073486328125,21,-8.106843779387418e-06
property_age,"(10.0, 15.0]",decreases,0.00015497207641601562,22,-6.725529146933695e-06
property_age,"(15.0, 20.0]",decreases,0.0001519918441772461,22,-6.532858606078662e-06
property_age,"(20.0, 25.0]",decreases,0.00015497207641601562,22,-6.707224656565813e-06
property_age,"(25.0, 30.0]",decreases,0.0001519918441772461,22,-6.645460871368414e-06
property_age,"(30.0, 35.0]",decreases,0.0001519918441772461,22,-6.613270215893863e-06
property_age,"(35.0, 39.0]",decreases,0.0001609325408935547,22,-6.954189302632585e-06
property_age,"(39.0, 44.0]",decreases,0.00015497207641601562,22,-6.720523742842488e-06
property_age,"(4.999, 10.0]",increases,0.0011295080184936523,22,4.850958430324681e-05
property_age,"(44.0, 50.0]",decreases,0.0001519918441772461,22,-6.554021183546865e-06
property_age,"(50.0, 54.0]",decreases,0.0001519918441772461,22,-6.65041943648248e-06
website_visits_monthly,"(0.099, 2.6]",decreases,0.0010073184967041016,23,-4.3448995711514726e-05
website_visits_monthly,"(10.9, 15.5]",increases,0.00012218952178955078,23,5.217825219006045e-06
website_visits_monthly,"(2.6, 3.6]",increases,0.00011026859283447266,23,4.690107743954286e-06
website_visits_monthly,"(3.6, 4.4]",increases,0.00010728836059570312,23,4.67048266727943e-06
website_visits_monthly,"(4.4, 5.1]",increases,0.00011324882507324219,23,4.8183919716393575e-06
website_visits_monthly,"(5.1, 5.8]",increases,0.00011026859283447266,23,4.6804088924545795e-06
website_visits_monthly,"(5.8, 6.7]",increases,0.00011324882507324219,23,4.852375695918454e-06
website_visits_monthly,"(6.7, 7.6]",increases,0.00011622905731201172,23,4.936876848660177e-06
website_visits_monthly,"(7.6, 8.9]",increases,0.00011622905731201172,23,5.139969744050177e-06
website_visits_monthly,"(8.9, 10.9]",increases,0.0001251697540283203,23,5.501839041244239e-06
current_rate_plan,fixed_rate_1yr,decreases,0.0,24,0.0
current_rate_plan,fixed_rate_3yr,decreases,0.0,24,0.0
current_rate_plan,green_plan,decreases,0.0,24,0.0
current_rate_plan,tiered,decreases,0.0,24,0.0
current_rate_plan,time_of_use,decreases,0.0,24,0.0
heating_type,electric,decreases,0.0,25,0.0
heating_type,gas,decreases,0.0,25,0.0
heating_type,heat_pump,decreases,0.0,25,0.0
heating_type,oil,decreases,0.0,25,0.0
heating_type,solar,decreases,0.0,25,0.0
employment_status,employed_ft,decreases,0.0,26,0.0
employment_status,employed_pt,decreases,0.0,26,0.0
employment_status,retired,decreases,0.0,26,0.0
employment_status,self_employed,decreases,0.0,26,0.0
employment_status,unemployed,decreases,0.0,26,0.0
customer_type,commercial,decreases,0.0,27,0.0
customer_type,residential,decreases,0.0,27,0.0
seasonal_usage_pattern,balanced,decreases,0.0,28,0.0
seasonal_usage_pattern,high_summer,decreases,0.0,28,0.0
seasonal_usage_pattern,high_winter,decreases,0.0,28,0.0
previous_provider,atco,decreases,0.0,29,0.0
previous_provider,direct energy,decreases,0.0,29,0.0
previous_provider,enmax,decreases,0.0,29,0.0
previous_provider,epcor,decreases,0.0,29,0.0
previous_provider,unknown,decreases,0.0,29,0.0
contract_type,fixed_1yr,decreases,0.0,30,0.0
contract_type,fixed_2yr,decreases,0.0,30,0.0
contract_type,fixed_3yr,decreases,0.0,30,0.0
contract_type,month_to_month,decreases,0.0,30,0.0
business_size,large,decreases,0.0,31,0.0
business_size,medium,decreases,0.0,31,0.0
business_size,small,decreases,0.0,31,0.0
business_size,unknown,decreases,0.0,31,0.0
paperless_billing,False,decreases,0.0,32,0.0
paperless_billing,True,decreases,0.0,32,0.0
oil_gas_employment,False,decreases,0.0,33,0.0
oil_gas_employment,True,decreases,0.0,33,0.0
economic_sensitivity,high,decreases,0.0,34,0.0
economic_sensitivity,low,decreases,0.0,34,0.0
economic_sensitivity,medium,decreases,0.0,34,0.0
regulated_utility_consideration,high,decreases,0.0,35,0.0
regulated_utility_consideration,low,decreases,0.0,35,0.0
regulated_utility_consideration,medium,decreases,0.0,35,0.0
payment_method,auto_pay,decreases,0.0,36,0.0
payment_method,in_person,decreases,0.0,36,0.0
payment_method,mail,decreases,0.0,36,0.0
payment_method,online,decreases,0.0,36,0.0
household_size,"(-0.001, 1.0]",decreases,0.0,37,0.0
household_size,"(1.0, 2.0]",decreases,0.0,37,0.0
household_size,"(2.0, 3.0]",decreases,0.0,37,0.0
household_size,"(3.0, 4.0]",decreases,0.0,37,0.0
household_size,"(4.0, 5.0]",decreases,0.0,37,0.0
business_type,manufacturing,decreases,0.0,38,0.0
business_type,office,decreases,0.0,38,0.0
business_type,restaurant,decreases,0.0,38,0.0
business_type,retail,decreases,0.0,38,0.0
business_type,unknown,decreases,0.0,38,0.0
business_type,warehouse,decreases,0.0,38,0.0
monthly_usage_kwh,"(1012.0, 1163.0]",decreases,0.0,39,0.0
monthly_usage_kwh,"(1163.0, 1304.0]",decreases,0.0,39,0.0
monthly_usage_kwh,"(1304.0, 1458.0]",decreases,0.0,39,0.0
monthly_usage_kwh,"(1458.0, 1626.0]",decreases,0.0,39,0.0
monthly_usage_kwh,"(1626.0, 1833.0]",decreases,0.0,39,0.0
monthly_usage_kwh,"(1833.0, 2101.0]",decreases,0.0,39,0.0
monthly_usage_kwh,"(2101.0, 2513.0]",decreases,0.0,39,0.0
monthly_usage_kwh,"(2513.0, 5348.0]",decreases,0.0,39,0.0
monthly_usage_kwh,"(357.999, 843.0]",decreases,0.0,39,0.0
monthly_usage_kwh,"(843.0, 1012.0]",decreases,0.0,39,0.0
peak_demand_kw,"(0.889, 2.65]",decreases,0.0,40,0.0
peak_demand_kw,"(2.65, 3.24]",decreases,0.0,40,0.0
peak_demand_kw,"(3.24, 3.76]",decreases,0.0,40,0.0
peak_demand_kw,"(3.76, 4.26]",decreases,0.0,40,0.0
peak_demand_kw,"(4.26, 4.79]",decreases,0.0,40,0.0
peak_demand_kw,"(4.79, 5.4]",decreases,0.0,40,0.0
peak_demand_kw,"(5.4, 6.13]",decreases,0.0,40,0.0
peak_demand_kw,"(6.13, 7.07]",decreases,0.0,40,0.0
peak_demand_kw,"(7.07, 8.64]",decreases,0.0,40,0.0
peak_demand_kw,"(8.64, 21.63]",decreases,0.0,40,0.0
rate_plan_changes,"(-0.001, 1.0]",decreases,0.0,41,0.0
rate_plan_changes,"(1.0, 2.0]",decreases,0.0,41,0.0
competitive_quotes_received,"(-0.001, 2.0]",decreases,0.0,43,0.0
competitive_quotes_received,"(2.0, 3.0]",decreases,0.0,43,0.0
competitive_quotes_received,"(3.0, 4.0]",decreases,0.0,43,0.0
bill_shock_events,"(-0.001, 1.0]",decreases,0.0,44,0.0
bill_shock_events,"(1.0, 2.0]",decreases,0.0,44,0.0
bill_shock_events,"(2.0, 4.0]",decreases,0.0,44,0.0
