Feature,Feature_Subset,SHAP_Value,Adjusted_Probability,Probability_Change_Perc,Feature_Importance,Importance_Rank
call_center_interactions_12m,"(9.0, 11.0]",-8.9480425e-05,0.36541677,-0.0020742416,0.00010486876,13
app_usage_monthly,"(-0.001, 2.4]",-0.00014953298,0.36540285,-0.00346601,7.281433e-05,14
app_usage_monthly,"(10.7, 12.7]",-1.3865839e-05,0.36543426,-0.0003248453,7.281433e-05,14
app_usage_monthly,"(12.7, 14.7]",-3.69582e-05,0.36542895,-0.00085532665,7.281433e-05,14
app_usage_monthly,"(14.7, 21.0]",-3.8231585e-05,0.36542866,-0.000885129,7.281433e-05,14
app_usage_monthly,"(2.4, 4.7]",7.8884215e-05,0.3654558,0.0018298626,7.281433e-05,14
app_usage_monthly,"(21.0, 28.0]",-3.6886868e-05,0.36542898,-0.0008523464,7.281433e-05,14
app_usage_monthly,"(28.0, 35.0]",-3.686214e-05,0.36542898,-0.0008523464,7.281433e-05,14
app_usage_monthly,"(4.7, 6.8]",8.150628e-05,0.3654564,0.0018894672,7.281433e-05,14
app_usage_monthly,"(6.8, 8.7]",8.293736e-05,0.36545673,0.0019222498,7.281433e-05,14
app_usage_monthly,"(8.7, 10.7]",8.325986e-05,0.36545682,0.0019311905,7.281433e-05,14
price_sensitivity,high,-4.747743e-05,0.3654265,-0.0010997057,6.7613786e-05,15
price_sensitivity,low,0.00012351811,0.36546618,0.0028669834,6.7613786e-05,15
price_sensitivity,medium,-5.0218212e-05,0.36542585,-0.0011652708,6.7613786e-05,15
tenure_months,"(101.0, 113.0]",6.1102284e-05,0.36545166,0.0014156103,6.283128e-05,16
tenure_months,"(113.0, 125.0]",6.151768e-05,0.36545178,0.0014275312,6.283128e-05,16
tenure_months,"(17.0, 29.0]",-6.3582724e-05,0.3654228,-0.0014722347,6.283128e-05,16
tenure_months,"(29.0, 41.0]",-6.578975e-05,0.36542225,-0.0015258789,6.283128e-05,16
tenure_months,"(41.0, 53.0]",-6.4848835e-05,0.3654225,-0.001502037,6.283128e-05,16
tenure_months,"(5.999, 17.0]",-6.718338e-05,0.36542192,-0.0015586615,6.283128e-05,16
tenure_months,"(53.0, 65.0]",-4.322311e-05,0.3654275,-0.001001358,6.283128e-05,16
tenure_months,"(65.0, 77.0]",5.889737e-05,0.3654512,0.0013679266,6.283128e-05,16
tenure_months,"(77.0, 89.0]",6.001876e-05,0.36545143,0.0013917685,6.283128e-05,16
tenure_months,"(89.0, 101.0]",6.134103e-05,0.36545175,0.001424551,6.283128e-05,16
tech_savviness,high,4.331385e-05,0.36544755,0.0010043383,4.1258027e-05,17
tech_savviness,low,4.053451e-05,0.36544695,0.0009447336,4.1258027e-05,17
tech_savviness,medium,-4.0391427e-05,0.36542812,-0.00093877316,4.1258027e-05,17
age,"(24.999, 33.0]",7.2148614e-05,0.36545423,0.0016719103,3.6758607e-05,18
age,"(33.0, 36.0]",-3.2609717e-06,0.36543676,-7.4505806e-05,3.6758607e-05,18
age,"(36.0, 40.0]",-1.619449e-06,0.36543715,-3.5762787e-05,3.6758607e-05,18
age,"(40.0, 43.0]",-7.3899287e-07,0.36543736,-1.4901161e-05,3.6758607e-05,18
age,"(43.0, 46.0]",-5.616046e-07,0.3654374,-1.1920929e-05,3.6758607e-05,18
age,"(46.0, 50.0]",-8.218668e-07,0.3654373,-2.0861626e-05,3.6758607e-05,18
age,"(50.0, 55.0]",-9.2523334e-07,0.36543727,-2.3841858e-05,3.6758607e-05,18
age,"(55.0, 60.0]",-5.701797e-07,0.3654374,-1.1920929e-05,3.6758607e-05,18
age,"(60.0, 65.0]",-6.1152207e-07,0.3654374,-1.1920929e-05,3.6758607e-05,18
age,"(65.0, 69.0]",-0.00018140345,0.36539546,-0.0042051077,3.6758607e-05,18
complaint_history,"(-0.001, 1.0]",1.6542792e-05,0.36544135,0.00038444996,2.9830167e-05,19
complaint_history,"(1.0, 3.0]",1.7513443e-05,0.3654416,0.00040829182,2.9830167e-05,19
complaint_history,"(3.0, 4.0]",1.7527122e-05,0.3654416,0.00040829182,2.9830167e-05,19
complaint_history,"(4.0, 5.0]",-0.00021377686,0.36538792,-0.0049591064,2.9830167e-05,19
annual_income,"(105053.6, 126332.0]",0.05484187,0.37824628,1.280877,0.053091362,2
annual_income,"(126332.0, 348587.0]",0.054966122,0.37827545,1.2837946,0.053091362,2
annual_income,"(27668.999, 46486.0]",-0.052671637,0.35331208,-1.2125432,0.053091362,2
annual_income,"(46486.0, 53951.8]",-0.05228257,0.35340098,-1.2036532,0.053091362,2
annual_income,"(53951.8, 60448.0]",-0.05222861,0.35341328,-1.2024224,0.053091362,2
annual_income,"(60448.0, 67032.0]",-0.052190833,0.35342193,-1.2015581,0.053091362,2
annual_income,"(67032.0, 74163.5]",-0.052259076,0.3534063,-1.2031198,0.053091362,2
annual_income,"(74163.5, 82023.4]",0.037564714,0.3741917,0.8754194,0.053091362,2
annual_income,"(82023.4, 91615.6]",0.054843325,0.3782466,1.2809098,0.053091362,2
annual_income,"(91615.6, 105053.6]",0.05475457,0.37822574,1.2788236,0.053091362,2
communication_preference,app,1.193909e-05,0.36544025,0.00027418137,2.1625969e-05,20
communication_preference,email,1.1909241e-05,0.36544025,0.00027418137,2.1625969e-05,20
communication_preference,mail,1.2303853e-05,0.3654403,0.00028014183,2.1625969e-05,20
communication_preference,phone,-6.0263803e-05,0.36542356,-0.0013947487,2.1625969e-05,20
communication_preference,text,1.2037994e-05,0.3654403,0.00028014183,2.1625969e-05,20
avg_monthly_bill,"(109.0, 131.0]",-8.631425e-06,0.36543548,-0.00020265579,2.0837215e-05,21
avg_monthly_bill,"(131.0, 150.0]",-8.966326e-06,0.36543542,-0.00020861626,2.0837215e-05,21
avg_monthly_bill,"(150.0, 169.0]",-9.017577e-06,0.36543542,-0.00020861626,2.0837215e-05,21
avg_monthly_bill,"(169.0, 189.0]",-9.170419e-06,0.3654354,-0.00021159649,2.0837215e-05,21
avg_monthly_bill,"(189.0, 211.0]",-9.072023e-06,0.36543542,-0.00020861626,2.0837215e-05,21
avg_monthly_bill,"(211.0, 238.0]",-9.043686e-06,0.36543542,-0.00020861626,2.0837215e-05,21
avg_monthly_bill,"(238.0, 272.0]",-9.066651e-06,0.36543542,-0.00020861626,2.0837215e-05,21
avg_monthly_bill,"(272.0, 328.0]",-8.832726e-06,0.36543548,-0.00020265579,2.0837215e-05,21
avg_monthly_bill,"(328.0, 717.0]",0.00011492454,0.36546418,0.0026673079,2.0837215e-05,21
avg_monthly_bill,"(43.999, 109.0]",-8.106844e-06,0.3654356,-0.00019073486,2.0837215e-05,21
property_age,"(10.0, 15.0]",-6.725529e-06,0.36543596,-0.00015497208,1.2758246e-05,22
property_age,"(15.0, 20.0]",-6.5328586e-06,0.365436,-0.00015199184,1.2758246e-05,22
property_age,"(20.0, 25.0]",-6.7072247e-06,0.36543596,-0.00015497208,1.2758246e-05,22
property_age,"(25.0, 30.0]",-6.645461e-06,0.365436,-0.00015199184,1.2758246e-05,22
property_age,"(30.0, 35.0]",-6.61327e-06,0.365436,-0.00015199184,1.2758246e-05,22
property_age,"(35.0, 39.0]",-6.9541893e-06,0.3654359,-0.00016093254,1.2758246e-05,22
property_age,"(39.0, 44.0]",-6.7205237e-06,0.36543596,-0.00015497208,1.2758246e-05,22
property_age,"(4.999, 10.0]",4.8509584e-05,0.3654488,0.001129508,1.2758246e-05,22
property_age,"(44.0, 50.0]",-6.554021e-06,0.365436,-0.00015199184,1.2758246e-05,22
property_age,"(50.0, 54.0]",-6.6504194e-06,0.365436,-0.00015199184,1.2758246e-05,22
website_visits_monthly,"(0.099, 2.6]",-4.3448996e-05,0.36542743,-0.0010073185,9.6064405e-06,23
website_visits_monthly,"(10.9, 15.5]",5.217825e-06,0.36543873,0.00012218952,9.6064405e-06,23
website_visits_monthly,"(2.6, 3.6]",4.6901077e-06,0.3654386,0.00011026859,9.6064405e-06,23
website_visits_monthly,"(3.6, 4.4]",4.6704827e-06,0.36543858,0.00010728836,9.6064405e-06,23
website_visits_monthly,"(4.4, 5.1]",4.818392e-06,0.36543864,0.000113248825,9.6064405e-06,23
website_visits_monthly,"(5.1, 5.8]",4.680409e-06,0.3654386,0.00011026859,9.6064405e-06,23
website_visits_monthly,"(5.8, 6.7]",4.8523757e-06,0.36543864,0.000113248825,9.6064405e-06,23
website_visits_monthly,"(6.7, 7.6]",4.936877e-06,0.36543867,0.00011622906,9.6064405e-06,23
website_visits_monthly,"(7.6, 8.9]",5.1399697e-06,0.36543867,0.00011622906,9.6064405e-06,23
website_visits_monthly,"(8.9, 10.9]",5.501839e-06,0.36543876,0.00012516975,9.6064405e-06,23
current_rate_plan,fixed_rate_1yr,0.0,0.3654375,0.0,0.0,24
current_rate_plan,fixed_rate_3yr,0.0,0.3654375,0.0,0.0,24
current_rate_plan,green_plan,0.0,0.3654375,0.0,0.0,24
current_rate_plan,tiered,0.0,0.3654375,0.0,0.0,24
current_rate_plan,time_of_use,0.0,0.3654375,0.0,0.0,24
heating_type,electric,0.0,0.3654375,0.0,0.0,25
heating_type,gas,0.0,0.3654375,0.0,0.0,25
heating_type,heat_pump,0.0,0.3654375,0.0,0.0,25
heating_type,oil,0.0,0.3654375,0.0,0.0,25
heating_type,solar,0.0,0.3654375,0.0,0.0,25
employment_status,employed_ft,0.0,0.3654375,0.0,0.0,26
employment_status,employed_pt,0.0,0.3654375,0.0,0.0,26
employment_status,retired,0.0,0.3654375,0.0,0.0,26
employment_status,self_employed,0.0,0.3654375,0.0,0.0,26
employment_status,unemployed,0.0,0.3654375,0.0,0.0,26
customer_type,commercial,0.0,0.3654375,0.0,0.0,27
customer_type,residential,0.0,0.3654375,0.0,0.0,27
seasonal_usage_pattern,balanced,0.0,0.3654375,0.0,0.0,28
seasonal_usage_pattern,high_summer,0.0,0.3654375,0.0,0.0,28
seasonal_usage_pattern,high_winter,0.0,0.3654375,0.0,0.0,28
previous_provider,atco,0.0,0.3654375,0.0,0.0,29
previous_provider,direct energy,0.0,0.3654375,0.0,0.0,29
previous_provider,enmax,0.0,0.3654375,0.0,0.0,29
previous_provider,epcor,0.0,0.3654375,0.0,0.0,29
previous_provider,unknown,0.0,0.3654375,0.0,0.0,29
home_ownership,own,0.022763677,0.37073222,0.52947104,0.028987842,3
home_ownership,rent,-0.03955449,0.35631487,-0.912264,0.028987842,3
contract_type,fixed_1yr,0.0,0.3654375,0.0,0.0,30
contract_type,fixed_2yr,0.0,0.3654375,0.0,0.0,30
contract_type,fixed_3yr,0.0,0.3654375,0.0,0.0,30
contract_type,month_to_month,0.0,0.3654375,0.0,0.0,30
business_size,large,0.0,0.3654375,0.0,0.0,31
business_size,medium,0.0,0.3654375,0.0,0.0,31
business_size,small,0.0,0.3654375,0.0,0.0,31
business_size,unknown,0.0,0.3654375,0.0,0.0,31
paperless_billing,False,0.0,0.3654375,0.0,0.0,32
paperless_billing,True,0.0,0.3654375,0.0,0.0,32
oil_gas_employment,False,0.0,0.3654375,0.0,0.0,33
oil_gas_employment,True,0.0,0.3654375,0.0,0.0,33
economic_sensitivity,high,0.0,0.3654375,0.0,0.0,34
economic_sensitivity,low,0.0,0.3654375,0.0,0.0,34
economic_sensitivity,medium,0.0,0.3654375,0.0,0.0,34
regulated_utility_consideration,high,0.0,0.3654375,0.0,0.0,35
regulated_utility_consideration,low,0.0,0.3654375,0.0,0.0,35
regulated_utility_consideration,medium,0.0,0.3654375,0.0,0.0,35
payment_method,auto_pay,0.0,0.3654375,0.0,0.0,36
payment_method,in_person,0.0,0.3654375,0.0,0.0,36
payment_method,mail,0.0,0.3654375,0.0,0.0,36
payment_method,online,0.0,0.3654375,0.0,0.0,36
household_size,"(-0.001, 1.0]",0.0,0.3654375,0.0,0.0,37
household_size,"(1.0, 2.0]",0.0,0.3654375,0.0,0.0,37
household_size,"(2.0, 3.0]",0.0,0.3654375,0.0,0.0,37
household_size,"(3.0, 4.0]",0.0,0.3654375,0.0,0.0,37
household_size,"(4.0, 5.0]",0.0,0.3654375,0.0,0.0,37
business_type,manufacturing,0.0,0.3654375,0.0,0.0,38
business_type,office,0.0,0.3654375,0.0,0.0,38
business_type,restaurant,0.0,0.3654375,0.0,0.0,38
business_type,retail,0.0,0.3654375,0.0,0.0,38
business_type,unknown,0.0,0.3654375,0.0,0.0,38
business_type,warehouse,0.0,0.3654375,0.0,0.0,38
monthly_usage_kwh,"(1012.0, 1163.0]",0.0,0.3654375,0.0,0.0,39
monthly_usage_kwh,"(1163.0, 1304.0]",0.0,0.3654375,0.0,0.0,39
monthly_usage_kwh,"(1304.0, 1458.0]",0.0,0.3654375,0.0,0.0,39
monthly_usage_kwh,"(1458.0, 1626.0]",0.0,0.3654375,0.0,0.0,39
monthly_usage_kwh,"(1626.0, 1833.0]",0.0,0.3654375,0.0,0.0,39
monthly_usage_kwh,"(1833.0, 2101.0]",0.0,0.3654375,0.0,0.0,39
monthly_usage_kwh,"(2101.0, 2513.0]",0.0,0.3654375,0.0,0.0,39
monthly_usage_kwh,"(2513.0, 5348.0]",0.0,0.3654375,0.0,0.0,39
monthly_usage_kwh,"(357.999, 843.0]",0.0,0.3654375,0.0,0.0,39
monthly_usage_kwh,"(843.0, 1012.0]",0.0,0.3654375,0.0,0.0,39
satisfaction_score,"(0.999, 1.4]",-0.006099603,0.36402422,-0.14132857,0.0100853285,4
satisfaction_score,"(1.4, 2.2]",-0.0061259326,0.3640181,-0.14193952,0.0100853285,4
satisfaction_score,"(2.2, 2.8]",-0.006128225,0.3640176,-0.14199018,0.0100853285,4
satisfaction_score,"(2.8, 3.2]",-0.00612908,0.36401743,-0.14200807,0.0100853285,4
satisfaction_score,"(3.2, 3.4]",-0.0061669955,0.36400864,-0.14288723,0.0100853285,4
satisfaction_score,"(3.4, 3.6]",-0.006175464,0.36400667,-0.14308393,0.0100853285,4
satisfaction_score,"(3.6, 3.8]",-0.006175771,0.36400658,-0.14309287,0.0100853285,4
satisfaction_score,"(3.8, 4.0]",-0.006220985,0.36399612,-0.14413893,0.0100853285,4
satisfaction_score,"(4.0, 4.2]",0.028213758,0.37200457,0.6567061,0.0100853285,4
satisfaction_score,"(4.2, 4.8]",0.028200489,0.37200147,0.65639615,0.0100853285,4
peak_demand_kw,"(0.889, 2.65]",0.0,0.3654375,0.0,0.0,40
peak_demand_kw,"(2.65, 3.24]",0.0,0.3654375,0.0,0.0,40
peak_demand_kw,"(3.24, 3.76]",0.0,0.3654375,0.0,0.0,40
peak_demand_kw,"(3.76, 4.26]",0.0,0.3654375,0.0,0.0,40
peak_demand_kw,"(4.26, 4.79]",0.0,0.3654375,0.0,0.0,40
peak_demand_kw,"(4.79, 5.4]",0.0,0.3654375,0.0,0.0,40
peak_demand_kw,"(5.4, 6.13]",0.0,0.3654375,0.0,0.0,40
peak_demand_kw,"(6.13, 7.07]",0.0,0.3654375,0.0,0.0,40
peak_demand_kw,"(7.07, 8.64]",0.0,0.3654375,0.0,0.0,40
peak_demand_kw,"(8.64, 21.63]",0.0,0.3654375,0.0,0.0,40
rate_plan_changes,"(-0.001, 1.0]",0.0,0.3654375,0.0,0.0,41
rate_plan_changes,"(1.0, 2.0]",0.0,0.3654375,0.0,0.0,41
competitive_quotes_received,"(-0.001, 2.0]",0.0,0.3654375,0.0,0.0,43
competitive_quotes_received,"(2.0, 3.0]",0.0,0.3654375,0.0,0.0,43
competitive_quotes_received,"(3.0, 4.0]",0.0,0.3654375,0.0,0.0,43
bill_shock_events,"(-0.001, 1.0]",0.0,0.3654375,0.0,0.0,44
bill_shock_events,"(1.0, 2.0]",0.0,0.3654375,0.0,0.0,44
bill_shock_events,"(2.0, 4.0]",0.0,0.3654375,0.0,0.0,44
home_value,"(-0.001, 236074.8]",-0.010364659,0.3630374,-0.24001002,0.00869369,5
home_value,"(236074.8, 362837.0]",0.007048119,0.36707348,0.16359687,0.00869369,5
home_value,"(362837.0, 488938.8]",0.0070532076,0.3670746,0.16371012,0.00869369,5
home_value,"(488938.8, 616146.5]",0.0070770117,0.36708018,0.16426742,0.00869369,5
home_value,"(616146.5, 744684.4]",0.007040218,0.3670716,0.16340911,0.00869369,5
home_value,"(744684.4, 872619.5]",0.0070684464,0.36707819,0.16406775,0.00869369,5
home_value,"(872619.5, 999995.0]",0.0071428614,0.36709547,0.16579628,0.00869369,5
credit_score,"(599.999, 628.0]",-0.006257368,0.3639877,-0.14497936,0.004581829,6
credit_score,"(628.0, 658.0]",-0.006261944,0.36398664,-0.14508665,0.004581829,6
credit_score,"(658.0, 687.0]",-0.0062328097,0.36399338,-0.14441311,0.004581829,6
credit_score,"(687.0, 708.0]",-0.0021693858,0.36493456,-0.0502944,0.004581829,6
credit_score,"(708.0, 723.0]",0.0005475904,0.36556447,0.012695789,0.004581829,6
credit_score,"(723.0, 739.0]",0.00051721366,0.36555746,0.011995435,0.004581829,6
credit_score,"(739.0, 758.0]",0.002209563,0.36595002,0.051251054,0.004581829,6
credit_score,"(758.0, 788.0]",0.006242297,0.36688626,0.14487505,0.004581829,6
credit_score,"(788.0, 818.0]",0.006229248,0.36688322,0.14457107,0.004581829,6
credit_score,"(818.0, 849.0]",0.006248786,0.36688775,0.14502406,0.004581829,6
late_payment_rate,"(-0.001, 0.01]",0.0017782684,0.36584997,0.041246414,0.0017187761,7
late_payment_rate,"(0.01, 0.019]",0.0016543707,0.3658212,0.03837049,0.0017187761,7
late_payment_rate,"(0.019, 0.029]",0.001653416,0.365821,0.03834963,0.0017187761,7
late_payment_rate,"(0.029, 0.039]",0.0016509658,0.36582044,0.038293004,0.0017187761,7
late_payment_rate,"(0.039, 0.048]",0.0016534141,0.365821,0.03834963,0.0017187761,7
late_payment_rate,"(0.048, 0.071]",-0.00091755536,0.36522475,-0.021275878,0.0017187761,7
late_payment_rate,"(0.071, 0.097]",-0.0015509157,0.36507797,-0.03595352,0.0017187761,7
late_payment_rate,"(0.097, 0.122]",-0.0015786422,0.36507154,-0.036597252,0.0017187761,7
late_payment_rate,"(0.122, 0.147]",-0.0015808203,0.36507097,-0.036653876,0.0017187761,7
late_payment_rate,"(0.147, 0.3]",-0.0026878237,0.36481446,-0.062304735,0.0017187761,7
customer_segment,affluent_professionals,0.0011037318,0.3656935,0.025600195,0.0011582001,8
customer_segment,commercial,0.0011811818,0.36571145,0.027394295,0.0011582001,8
customer_segment,residential_premium,0.0011306187,0.36569974,0.026223063,0.0011582001,8
customer_segment,residential_standard,-0.0011954034,0.36516035,-0.02771616,0.0011582001,8
customer_segment,small_business,0.0011729733,0.36570957,0.02720654,0.0011582001,8
customer_segment,young_professionals,-0.0011946933,0.3651605,-0.027701259,0.0011582001,8
nps_score,"(-22.0, -8.0]",-0.0007108327,0.36527267,-0.016483665,0.000958035,9
nps_score,"(-39.0, -22.0]",-0.00095107744,0.365217,-0.022050738,0.000958035,9
nps_score,"(-70.001, -39.0]",-0.0010328485,0.36519805,-0.023946166,0.000958035,9
nps_score,"(-8.0, 1.0]",-0.00066912564,0.36528236,-0.015515089,0.000958035,9
nps_score,"(1.0, 8.0]",-0.0006748699,0.36528108,-0.015643239,0.000958035,9
nps_score,"(15.0, 21.0]",0.00047955647,0.36554873,0.011122227,0.000958035,9
nps_score,"(21.0, 28.0]",0.0009877996,0.36566663,0.022912025,0.000958035,9
nps_score,"(28.0, 36.0]",0.0014828065,0.36578146,0.03439486,0.000958035,9
nps_score,"(36.0, 64.0]",0.0020321372,0.3659089,0.047138333,0.000958035,9
nps_score,"(8.0, 15.0]",-0.0005475891,0.36531055,-0.012695789,0.000958035,9
