Feature,Feature_Subset,SHAP_Value,Adjusted_Probability,Probability_Change_Perc,Feature_Importance,Importance_Rank
tenure_months,"(101.0, 113.0]",0.0,0.5565927,0.0,0.0,32
tenure_months,"(113.0, 125.0]",0.0,0.5565927,0.0,0.0,32
tenure_months,"(17.0, 29.0]",0.0,0.5565927,0.0,0.0,32
tenure_months,"(29.0, 41.0]",0.0,0.5565927,0.0,0.0,32
tenure_months,"(41.0, 53.0]",0.0,0.5565927,0.0,0.0,32
tenure_months,"(5.999, 17.0]",0.0,0.5565927,0.0,0.0,32
tenure_months,"(53.0, 65.0]",0.0,0.5565927,0.0,0.0,32
tenure_months,"(65.0, 77.0]",0.0,0.5565927,0.0,0.0,32
tenure_months,"(77.0, 89.0]",0.0,0.5565927,0.0,0.0,32
tenure_months,"(89.0, 101.0]",0.0,0.5565927,0.0,0.0,32
oil_gas_employment,False,0.0,0.5565927,0.0,0.0,33
oil_gas_employment,True,0.0,0.5565927,0.0,0.0,33
economic_sensitivity,high,0.0,0.5565927,0.0,0.0,34
economic_sensitivity,low,0.0,0.5565927,0.0,0.0,34
economic_sensitivity,medium,0.0,0.5565927,0.0,0.0,34
regulated_utility_consideration,high,0.0,0.5565927,0.0,0.0,35
regulated_utility_consideration,low,0.0,0.5565927,0.0,0.0,35
regulated_utility_consideration,medium,0.0,0.5565927,0.0,0.0,35
payment_method,auto_pay,0.0,0.5565927,0.0,0.0,36
payment_method,in_person,0.0,0.5565927,0.0,0.0,36
payment_method,mail,0.0,0.5565927,0.0,0.0,36
payment_method,online,0.0,0.5565927,0.0,0.0,36
paperless_billing,False,0.0,0.5565927,0.0,0.0,37
paperless_billing,True,0.0,0.5565927,0.0,0.0,37
communication_preference,app,0.0,0.5565927,0.0,0.0,38
communication_preference,email,0.0,0.5565927,0.0,0.0,38
communication_preference,mail,0.0,0.5565927,0.0,0.0,38
communication_preference,phone,0.0,0.5565927,0.0,0.0,38
communication_preference,text,0.0,0.5565927,0.0,0.0,38
price_sensitivity,high,0.0,0.5565927,0.0,0.0,39
price_sensitivity,low,0.0,0.5565927,0.0,0.0,39
price_sensitivity,medium,0.0,0.5565927,0.0,0.0,39
bill_shock_events,"(-0.001, 1.0]",-0.031311333,0.5488521,-0.7740617,0.053280573,4
bill_shock_events,"(1.0, 2.0]",0.17809871,0.59999484,4.340214,0.053280573,4
bill_shock_events,"(2.0, 4.0]",0.17819841,0.60001874,4.3426037,0.053280573,4
tech_savviness,high,0.0,0.5565927,0.0,0.0,40
tech_savviness,low,0.0,0.5565927,0.0,0.0,40
tech_savviness,medium,0.0,0.5565927,0.0,0.0,40
rate_plan_changes,"(-0.001, 1.0]",0.0,0.5565927,0.0,0.0,41
rate_plan_changes,"(1.0, 2.0]",0.0,0.5565927,0.0,0.0,41
late_payment_rate,"(-0.001, 0.01]",0.0,0.5565927,0.0,0.0,43
late_payment_rate,"(0.01, 0.019]",0.0,0.5565927,0.0,0.0,43
late_payment_rate,"(0.019, 0.029]",0.0,0.5565927,0.0,0.0,43
late_payment_rate,"(0.029, 0.039]",0.0,0.5565927,0.0,0.0,43
late_payment_rate,"(0.039, 0.048]",0.0,0.5565927,0.0,0.0,43
late_payment_rate,"(0.048, 0.071]",0.0,0.5565927,0.0,0.0,43
late_payment_rate,"(0.071, 0.097]",0.0,0.5565927,0.0,0.0,43
late_payment_rate,"(0.097, 0.122]",0.0,0.5565927,0.0,0.0,43
late_payment_rate,"(0.122, 0.147]",0.0,0.5565927,0.0,0.0,43
late_payment_rate,"(0.147, 0.3]",0.0,0.5565927,0.0,0.0,43
competitive_quotes_received,"(-0.001, 2.0]",0.0,0.5565927,0.0,0.0,44
competitive_quotes_received,"(2.0, 3.0]",0.0,0.5565927,0.0,0.0,44
competitive_quotes_received,"(3.0, 4.0]",0.0,0.5565927,0.0,0.0,44
heating_type,electric,0.037661046,0.5658665,0.92737675,0.027806232,5
heating_type,gas,-0.02151854,0.55127573,-0.5316973,0.027806232,5
heating_type,heat_pump,-0.009324973,0.5542901,-0.2302587,0.027806232,5
heating_type,oil,-0.019654432,0.5517368,-0.48559308,0.027806232,5
heating_type,solar,0.025516097,0.5628806,0.6287873,0.027806232,5
peak_demand_kw,"(0.889, 2.65]",-0.019421553,0.5517944,-0.4798293,0.014630448,6
peak_demand_kw,"(2.65, 3.24]",-0.018442564,0.55203646,-0.45562387,0.014630448,6
peak_demand_kw,"(3.24, 3.76]",-0.018229615,0.55208915,-0.4503548,0.014630448,6
peak_demand_kw,"(3.76, 4.26]",-0.011287886,0.5538051,-0.278759,0.014630448,6
peak_demand_kw,"(4.26, 4.79]",-0.0035055955,0.55572736,-0.08653402,0.014630448,6
peak_demand_kw,"(4.79, 5.4]",-0.0013438131,0.556261,-0.033169985,0.014630448,6
peak_demand_kw,"(5.4, 6.13]",0.008544047,0.5587003,0.21076202,0.014630448,6
peak_demand_kw,"(6.13, 7.07]",0.020831445,0.5617276,0.51348805,0.014630448,6
peak_demand_kw,"(7.07, 8.64]",0.021395944,0.5618665,0.5273819,0.014630448,6
peak_demand_kw,"(8.64, 21.63]",0.02089819,0.56174403,0.51513314,0.014630448,6
seasonal_usage_pattern,balanced,-0.009885566,0.5541516,-0.24411082,0.009870921,7
seasonal_usage_pattern,high_summer,-0.009880066,0.55415297,-0.24397373,0.009870921,7
seasonal_usage_pattern,high_winter,0.009860634,0.5590249,0.24321675,0.009870921,7
satisfaction_score,"(0.999, 1.4]",0.009214563,0.55886567,0.22729635,0.004484679,8
satisfaction_score,"(1.4, 2.2]",0.0042323773,0.557637,0.10442734,0.004484679,8
satisfaction_score,"(2.2, 2.8]",0.00454384,0.5577138,0.11211038,0.004484679,8
satisfaction_score,"(2.8, 3.2]",0.0020639147,0.557102,0.05093217,0.004484679,8
satisfaction_score,"(3.2, 3.4]",-0.0040524364,0.55559236,-0.100034475,0.004484679,8
satisfaction_score,"(3.4, 3.6]",-0.004188153,0.55555886,-0.10338426,0.004484679,8
satisfaction_score,"(3.6, 3.8]",-0.0041159983,0.5555766,-0.10160804,0.004484679,8
satisfaction_score,"(3.8, 4.0]",-0.0041470756,0.55556893,-0.10237694,0.004484679,8
satisfaction_score,"(4.0, 4.2]",-0.0042050686,0.5555546,-0.10380745,0.004484679,8
satisfaction_score,"(4.2, 4.8]",-0.0041457964,0.55556923,-0.102347136,0.004484679,8
household_size,"(-0.001, 1.0]",-0.0020849742,0.5560781,-0.05146265,0.002387521,9
household_size,"(1.0, 2.0]",-0.002149875,0.55606204,-0.053066015,0.002387521,9
household_size,"(2.0, 3.0]",-0.00076589116,0.55640364,-0.018906593,0.002387521,9
household_size,"(3.0, 4.0]",0.0033152923,0.5574107,0.081801414,0.002387521,9
household_size,"(4.0, 5.0]",0.0018108723,0.55703956,0.044685602,0.002387521,9
