Feature,Feature_Subset,SHAP_Value,Adjusted_Probability,Probability_Change_Perc,Feature_Importance,Importance_Rank
age,"(50.0, 55.0]",-0.0014036432,0.46405947,-0.03490746,0.004535603,18
age,"(55.0, 60.0]",-0.004838205,0.46320534,-0.120320916,0.004535603,18
age,"(60.0, 65.0]",-0.0066398256,0.46275747,-0.16510785,0.004535603,18
age,"(65.0, 69.0]",-0.0051288237,0.46313313,-0.12754202,0.004535603,18
payment_method,auto_pay,-0.0038923873,0.46344057,-0.09679794,0.0045261527,19
payment_method,in_person,-0.0008237597,0.4642037,-0.020486116,0.0045261527,19
payment_method,mail,0.008635289,0.4665571,0.21485388,0.0045261527,19
payment_method,online,-0.003922755,0.463433,-0.09755492,0.0045261527,19
competitive_quotes_received,"(-0.001, 2.0]",-0.25910687,0.40090066,-6.3507886,0.65918237,2
competitive_quotes_received,"(2.0, 3.0]",1.5715187,0.80673176,34.232323,0.65918237,2
competitive_quotes_received,"(3.0, 4.0]",1.9123355,0.85442394,39.00154,0.65918237,2
monthly_usage_kwh,"(1012.0, 1163.0]",0.0036859773,0.46532556,0.091701746,0.0041469107,20
monthly_usage_kwh,"(1163.0, 1304.0]",-0.0025386496,0.46377718,-0.06313622,0.0041469107,20
monthly_usage_kwh,"(1304.0, 1458.0]",-0.0028119325,0.46370926,-0.06992817,0.0041469107,20
monthly_usage_kwh,"(1458.0, 1626.0]",-0.0027474244,0.4637253,-0.068324804,0.0041469107,20
monthly_usage_kwh,"(1626.0, 1833.0]",-0.0013686796,0.4640682,-0.034034252,0.0041469107,20
monthly_usage_kwh,"(1833.0, 2101.0]",0.0005441422,0.46454394,0.013539195,0.0041469107,20
monthly_usage_kwh,"(2101.0, 2513.0]",0.0014366049,0.46476594,0.035738945,0.0041469107,20
monthly_usage_kwh,"(2513.0, 5348.0]",0.006451252,0.46601358,0.16050339,0.0041469107,20
monthly_usage_kwh,"(357.999, 843.0]",-0.0006836153,0.46423852,-0.017002225,0.0041469107,20
monthly_usage_kwh,"(843.0, 1012.0]",0.0011358522,0.46469113,0.028258562,0.0041469107,20
app_usage_monthly,"(-0.001, 2.4]",-0.004012438,0.4634107,-0.099784136,0.0039733597,21
app_usage_monthly,"(10.7, 12.7]",-0.0015696029,0.4640182,-0.039035082,0.0039733597,21
app_usage_monthly,"(12.7, 14.7]",0.00233923,0.4649905,0.058194995,0.0039733597,21
app_usage_monthly,"(14.7, 21.0]",0.003535142,0.465288,0.08794665,0.0039733597,21
app_usage_monthly,"(2.4, 4.7]",-0.0010568178,0.46414575,-0.026279688,0.0039733597,21
app_usage_monthly,"(21.0, 28.0]",0.0021621187,0.46494642,0.05378723,0.0039733597,21
app_usage_monthly,"(28.0, 35.0]",0.0022958836,0.4649797,0.05711615,0.0039733597,21
app_usage_monthly,"(4.7, 6.8]",-0.00097318884,0.46416655,-0.024199486,0.0039733597,21
app_usage_monthly,"(6.8, 8.7]",-0.0011973747,0.46411076,-0.02977848,0.0039733597,21
app_usage_monthly,"(8.7, 10.7]",-0.003767309,0.46347165,-0.09368956,0.0039733597,21
property_age,"(10.0, 15.0]",-0.00041097903,0.46430635,-0.010219216,0.0039605615,22
property_age,"(15.0, 20.0]",-0.00029426927,0.46433535,-0.0073194504,0.0039605615,22
property_age,"(20.0, 25.0]",0.0021479651,0.46494293,0.053438544,0.0039605615,22
property_age,"(25.0, 30.0]",0.0039723506,0.46539676,0.09882152,0.0039605615,22
property_age,"(30.0, 35.0]",0.00398357,0.4653996,0.09910464,0.0039605615,22
property_age,"(35.0, 39.0]",0.0036754918,0.4653229,0.091436505,0.0039605615,22
property_age,"(39.0, 44.0]",0.0032740643,0.46522304,0.08144975,0.0039605615,22
property_age,"(4.999, 10.0]",-0.000789032,0.4642123,-0.01962483,0.0039605615,22
property_age,"(44.0, 50.0]",-0.0020483413,0.4638991,-0.05094409,0.0039605615,22
property_age,"(50.0, 54.0]",-0.014359948,0.4608387,-0.35698414,0.0039605615,22
peak_demand_kw,"(0.889, 2.65]",0.0070839217,0.46617103,0.17624795,0.0035615214,23
peak_demand_kw,"(2.65, 3.24]",0.0025161738,0.46503448,0.06259382,0.0035615214,23
peak_demand_kw,"(3.24, 3.76]",0.0023299437,0.46498817,0.057962537,0.0035615214,23
peak_demand_kw,"(3.76, 4.26]",0.0018443818,0.46486738,0.045883656,0.0035615214,23
peak_demand_kw,"(4.26, 4.79]",0.001151091,0.4646949,0.028634071,0.0035615214,23
peak_demand_kw,"(4.79, 5.4]",0.00035115608,0.46449593,0.008738041,0.0035615214,23
peak_demand_kw,"(5.4, 6.13]",-0.0013232238,0.4640795,-0.032904744,0.0035615214,23
peak_demand_kw,"(6.13, 7.07]",-0.0060530556,0.46290332,-0.15052259,0.0035615214,23
peak_demand_kw,"(7.07, 8.64]",-0.005512332,0.46303776,-0.13707876,0.0035615214,23
peak_demand_kw,"(8.64, 21.63]",-0.004156145,0.46337494,-0.103360415,0.0035615214,23
contract_type,fixed_1yr,-0.002056068,0.46389723,-0.051131845,0.0035445618,24
contract_type,fixed_2yr,0.00661577,0.4660545,0.16459525,0.0035445618,24
contract_type,fixed_3yr,-0.000612992,0.46425608,-0.015246868,0.0035445618,24
contract_type,month_to_month,-0.0040254593,0.4634075,-0.100106,0.0035445618,24
website_visits_monthly,"(0.099, 2.6]",0.0016885134,0.46482858,0.042003393,0.0034041402,25
website_visits_monthly,"(10.9, 15.5]",-0.0033987993,0.4635633,-0.08452535,0.0034041402,25
website_visits_monthly,"(2.6, 3.6]",0.001288586,0.46472913,0.03205836,0.0034041402,25
website_visits_monthly,"(3.6, 4.4]",0.0037018128,0.46532947,0.09209216,0.0034041402,25
website_visits_monthly,"(4.4, 5.1]",0.0037624794,0.46534455,0.093600154,0.0034041402,25
website_visits_monthly,"(5.1, 5.8]",0.0025432634,0.46504128,0.06327331,0.0034041402,25
website_visits_monthly,"(5.8, 6.7]",0.0009428632,0.46464315,0.023460388,0.0034041402,25
website_visits_monthly,"(6.7, 7.6]",-0.00155371,0.46402213,-0.03864169,0.0034041402,25
website_visits_monthly,"(7.6, 8.9]",-0.0019387319,0.4639264,-0.048214197,0.0034041402,25
website_visits_monthly,"(8.9, 10.9]",-0.004391346,0.46331647,-0.10920763,0.0034041402,25
avg_monthly_bill,"(109.0, 131.0]",0.0037381428,0.4653385,0.09299517,0.0032081,26
avg_monthly_bill,"(131.0, 150.0]",0.0028060756,0.4651066,0.06980598,0.0032081,26
avg_monthly_bill,"(150.0, 169.0]",-0.0022619104,0.46384603,-0.056251884,0.0032081,26
avg_monthly_bill,"(169.0, 189.0]",-0.0019680155,0.46391913,-0.048941374,0.0032081,26
avg_monthly_bill,"(189.0, 211.0]",-0.0019480856,0.46392405,-0.048449636,0.0032081,26
avg_monthly_bill,"(211.0, 238.0]",-0.0020505558,0.4638986,-0.050994754,0.0032081,26
avg_monthly_bill,"(238.0, 272.0]",-0.0020039359,0.4639102,-0.049835443,0.0032081,26
avg_monthly_bill,"(272.0, 328.0]",-0.0017341388,0.46397728,-0.04312694,0.0032081,26
avg_monthly_bill,"(328.0, 717.0]",-0.00065525726,0.46424562,-0.01629293,0.0032081,26
avg_monthly_bill,"(43.999, 109.0]",0.0027974977,0.4651045,0.06959438,0.0032081,26
customer_segment,affluent_professionals,0.005124857,0.46568352,0.12749732,0.0024754538,27
customer_segment,commercial,0.018660609,0.46905303,0.46444833,0.0024754538,27
customer_segment,residential_premium,0.00082764955,0.46461442,0.020587444,0.0024754538,27
customer_segment,residential_standard,-0.0014173485,0.46405607,-0.035247207,0.0024754538,27
customer_segment,small_business,0.023309251,0.4702109,0.5802363,0.0024754538,27
customer_segment,young_professionals,-0.014014172,0.4609246,-0.3483951,0.0024754538,27
education_level,bachelors,0.0014139271,0.46476033,0.03517866,0.0019271146,28
education_level,high_school,0.00011389554,0.46443695,0.0028401613,0.0019271146,28
education_level,masters,-0.0028250467,0.463706,-0.070255995,0.0019271146,28
education_level,phd,-0.0010963908,0.4641359,-0.027266145,0.0019271146,28
education_level,some_college,-0.0012761777,0.46409118,-0.031736493,0.0019271146,28
education_level,trades_certificate,0.0015383837,0.46479124,0.038269162,0.0019271146,28
seasonal_usage_pattern,balanced,-0.0036485554,0.46350121,-0.09073317,0.0017833308,29
seasonal_usage_pattern,high_summer,-7.479343e-05,0.46438998,-0.0018566847,0.0017833308,29
seasonal_usage_pattern,high_winter,0.00080562395,0.46460897,0.020042062,0.0017833308,29
service_interruptions_12m,"(-0.001, 1.0]",-0.5417149,0.3352974,-12.911114,0.5905061,3
service_interruptions_12m,"(1.0, 3.0]",-0.5414993,0.33534548,-12.906307,0.5905061,3
service_interruptions_12m,"(3.0, 4.0]",-0.5235336,0.33936158,-12.504697,0.5905061,3
service_interruptions_12m,"(4.0, 5.0]",-0.5210407,0.3399207,-12.448785,0.5905061,3
service_interruptions_12m,"(5.0, 6.0]",0.6737016,0.6297384,16.532984,0.5905061,3
service_interruptions_12m,"(6.0, 7.0]",0.6736291,0.62972146,16.531292,0.5905061,3
service_interruptions_12m,"(7.0, 8.0]",0.67549855,0.63015723,16.57487,0.5905061,3
service_interruptions_12m,"(8.0, 9.0]",0.66962177,0.6287866,16.437807,0.5905061,3
regulated_utility_consideration,high,-0.0010209373,0.46415466,-0.025388598,0.0015845827,30
regulated_utility_consideration,low,-0.0011759717,0.4641161,-0.029245019,0.0015845827,30
regulated_utility_consideration,medium,0.0022560046,0.46496978,0.056123734,0.0015845827,30
household_size,"(-0.001, 1.0]",0.0009506715,0.46464506,0.023651123,0.0010995155,31
household_size,"(1.0, 2.0]",0.00017143162,0.46445122,0.0042676926,0.0010995155,31
household_size,"(2.0, 3.0]",-0.00019680972,0.4643596,-0.0048935413,0.0010995155,31
household_size,"(3.0, 4.0]",-0.00012116079,0.46437848,-0.0030070543,0.0010995155,31
household_size,"(4.0, 5.0]",-0.0005108511,0.46428147,-0.01270771,0.0010995155,31
current_rate_plan,fixed_rate_1yr,-0.00039847905,0.46430942,-0.009912252,0.0009991524,32
current_rate_plan,fixed_rate_3yr,0.0011360644,0.4646912,0.028264523,0.0009991524,32
current_rate_plan,green_plan,0.0008289337,0.46461475,0.020620227,0.0009991524,32
current_rate_plan,tiered,-0.0012414417,0.46409982,-0.030872226,0.0009991524,32
current_rate_plan,time_of_use,0.00093852036,0.46464202,0.02334714,0.0009991524,32
economic_sensitivity,high,-0.00013931692,0.4643739,-0.00346601,0.0009949319,33
economic_sensitivity,low,0.0013190804,0.4647367,0.032815337,0.0009949319,33
economic_sensitivity,medium,-0.0011984694,0.4641105,-0.029805303,0.0009949319,33
green_energy_preference,False,-9.796861e-05,0.46438417,-0.00243783,0.00092071685,34
green_energy_preference,True,-0.00013192445,0.46437576,-0.0032782555,0.00092071685,34
rate_plan_changes,"(-0.001, 1.0]",-0.00021868832,0.46435416,-0.005438924,0.0008424165,35
rate_plan_changes,"(1.0, 2.0]",0.0005211332,0.46453822,0.0129669905,0.0008424165,35
business_type,manufacturing,0.09548133,0.4882208,2.3812265,0.0005037136,36
business_type,office,0.09562739,0.4882573,2.3848743,0.0005037136,36
business_type,restaurant,0.0073716785,0.46624264,0.18340945,0.0005037136,36
business_type,retail,0.0070666485,0.46616668,0.17581284,0.0005037136,36
business_type,unknown,-0.00025562715,0.464345,-0.006353855,0.0005037136,36
business_type,warehouse,0.0071950965,0.4661987,0.17901659,0.0005037136,36
heating_type,electric,-0.0001281149,0.46437672,-0.003182888,0.00048323255,37
heating_type,gas,1.2070368e-05,0.4644116,0.0003039837,0.00048323255,37
heating_type,heat_pump,0.0002218244,0.4644638,0.0055253506,0.00048323255,37
heating_type,oil,-0.00010836468,0.4643816,-0.00269413,0.00048323255,37
heating_type,solar,0.00047598354,0.46452695,0.011840463,0.00048323255,37
paperless_billing,False,-0.0005021173,0.46428373,-0.012481213,0.0004803224,38
paperless_billing,True,0.00033433503,0.46449175,0.008320808,0.0004803224,38
customer_type,commercial,0.019864142,0.46935278,0.4944235,0.00022987611,39
customer_type,residential,-0.00011908441,0.46437892,-0.0029623508,0.00022987611,39
tenure_months,"(101.0, 113.0]",-0.49183756,0.34650347,-11.790508,0.4649303,4
tenure_months,"(113.0, 125.0]",-0.49349132,0.3461291,-11.827946,0.4649303,4
tenure_months,"(17.0, 29.0]",0.386753,0.56073517,9.632662,0.4649303,4
tenure_months,"(29.0, 41.0]",0.3854543,0.56041527,9.600672,0.4649303,4
tenure_months,"(41.0, 53.0]",0.3914568,0.5618934,9.748486,0.4649303,4
tenure_months,"(5.999, 17.0]",0.65840435,0.62616456,16.1756,0.4649303,4
tenure_months,"(53.0, 65.0]",0.03538338,0.47321978,0.88112354,0.4649303,4
tenure_months,"(65.0, 77.0]",-0.47780833,0.34968707,-11.472148,0.4649303,4
tenure_months,"(77.0, 89.0]",-0.4860311,0.34781945,-11.65891,0.4649303,4
tenure_months,"(89.0, 101.0]",-0.4860591,0.3478131,-11.659545,0.4649303,4
tech_savviness,high,-0.00024836737,0.4643468,-0.006175041,0.00020453891,40
tech_savviness,low,-2.0779655e-05,0.46440342,-0.00051259995,0.00020453891,40
tech_savviness,medium,0.00014814072,0.46444547,0.0036925077,0.00020453891,40
home_ownership,own,0.000138285,0.464443,0.0034451485,0.00020301648,41
home_ownership,rent,-0.00023908934,0.46434912,-0.005942583,0.00020301648,41
oil_gas_employment,False,4.707844e-05,0.4644203,0.0011742115,9.123746e-05,42
oil_gas_employment,True,-0.0009273246,0.46417794,-0.023061037,9.123746e-05,42
business_size,large,0.00702221,0.4661557,0.17471611,6.365444e-05,43
business_size,medium,0.007028223,0.46615717,0.17486215,6.365444e-05,43
business_size,small,0.0025374184,0.4650398,0.0631243,6.365444e-05,43
business_size,unknown,-3.2746204e-05,0.46440044,-0.00081062317,6.365444e-05,43
complaint_history,"(-0.001, 1.0]",-0.14063594,0.42965895,-3.4749599,0.23487157,5
complaint_history,"(1.0, 3.0]",0.32827434,0.54628396,8.187541,0.23487157,5
complaint_history,"(3.0, 4.0]",0.6465293,0.62338066,15.897211,0.23487157,5
complaint_history,"(4.0, 5.0]",0.64575225,0.6231982,15.878966,0.23487157,5
bill_shock_events,"(-0.001, 1.0]",-0.075814106,0.44561085,-1.8797696,0.13266441,6
bill_shock_events,"(1.0, 2.0]",-0.0839389,0.44360453,-2.080402,0.13266441,6
bill_shock_events,"(2.0, 4.0]",0.6472979,0.6235611,15.915254,0.13266441,6
late_payment_rate,"(-0.001, 0.01]",-0.06504939,0.44827172,-1.6136825,0.12284166,7
late_payment_rate,"(0.01, 0.019]",-0.06319887,0.44872937,-1.5679181,0.12284166,7
late_payment_rate,"(0.019, 0.029]",-0.0619955,0.44902712,-1.5381426,0.12284166,7
late_payment_rate,"(0.029, 0.039]",-0.062015414,0.44902223,-1.5386313,0.12284166,7
late_payment_rate,"(0.039, 0.048]",-0.0736166,0.44615376,-1.8254787,0.12284166,7
late_payment_rate,"(0.048, 0.071]",-0.07615879,0.44552568,-1.8882871,0.12284166,7
late_payment_rate,"(0.071, 0.097]",-0.076922,0.44533718,-1.907137,0.12284166,7
late_payment_rate,"(0.097, 0.122]",-0.074874386,0.44584298,-1.8565565,0.12284166,7
late_payment_rate,"(0.122, 0.147]",-0.07804761,0.44505912,-1.9349426,0.12284166,7
late_payment_rate,"(0.147, 0.3]",0.5656175,0.6042034,13.9794855,0.12284166,7
nps_score,"(-22.0, -8.0]",0.086877115,0.4860712,2.1662652,0.08262193,8
nps_score,"(-39.0, -22.0]",0.14140989,0.49970073,3.5292177,0.08262193,8
nps_score,"(-70.001, -39.0]",0.13985503,0.49931204,3.4903498,0.08262193,8
nps_score,"(-8.0, 1.0]",0.01877345,0.46908113,0.4672587,0.08262193,8
nps_score,"(1.0, 8.0]",-0.02273482,0.45875847,-0.5650073,0.08262193,8
nps_score,"(15.0, 21.0]",-0.061109416,0.44924635,-1.51622,0.08262193,8
nps_score,"(21.0, 28.0]",-0.08760064,0.44270098,-2.1707563,0.08262193,8
nps_score,"(28.0, 36.0]",-0.09809042,0.44011456,-2.429399,0.08262193,8
nps_score,"(36.0, 64.0]",-0.10192809,0.4391691,-2.523944,0.08262193,8
nps_score,"(8.0, 15.0]",-0.04621776,0.45293364,-1.1474907,0.08262193,8
call_center_interactions_12m,"(-0.001, 2.0]",-0.042684905,0.45380917,-1.0599375,0.03201007,9
call_center_interactions_12m,"(11.0, 16.0]",0.033332635,0.47270864,0.8300096,0.03201007,9
call_center_interactions_12m,"(2.0, 3.0]",-0.03624279,0.45540643,-0.90021193,0.03201007,9
call_center_interactions_12m,"(3.0, 4.0]",-0.026391068,0.45785075,-0.65577924,0.03201007,9
call_center_interactions_12m,"(4.0, 5.0]",0.0036100387,0.46530667,0.08981228,0.03201007,9
call_center_interactions_12m,"(5.0, 6.0]",-0.0006290909,0.46425208,-0.01564622,0.03201007,9
call_center_interactions_12m,"(6.0, 7.0]",0.039792396,0.47431898,0.99104345,0.03201007,9
call_center_interactions_12m,"(7.0, 9.0]",0.042839002,0.47507876,1.0670215,0.03201007,9
call_center_interactions_12m,"(9.0, 11.0]",0.050599083,0.47701427,1.2605727,0.03201007,9
