feature,feature_group,feature_effect,probability_contribution,Feature_Importance_Rank,SHAP_Value
current_rate_plan,fixed_rate_1yr,decreases,0.0,16,0.0
current_rate_plan,fixed_rate_3yr,decreases,0.0,16,0.0
current_rate_plan,green_plan,decreases,0.0,16,0.0
current_rate_plan,tiered,decreases,0.0,16,0.0
current_rate_plan,time_of_use,decreases,0.0,16,0.0
seasonal_usage_pattern,balanced,decreases,0.0,17,0.0
seasonal_usage_pattern,high_summer,decreases,0.0,17,0.0
seasonal_usage_pattern,high_winter,decreases,0.0,17,0.0
tech_savviness,high,decreases,0.0,18,0.0
tech_savviness,low,decreases,0.0,18,0.0
tech_savviness,medium,decreases,0.0,18,0.0
communication_preference,app,decreases,0.0,19,0.0
communication_preference,email,decreases,0.0,19,0.0
communication_preference,mail,decreases,0.0,19,0.0
communication_preference,phone,decreases,0.0,19,0.0
communication_preference,text,decreases,0.0,19,0.0
price_sensitivity,high,decreases,0.0,20,0.0
price_sensitivity,low,decreases,0.0,20,0.0
price_sensitivity,medium,decreases,0.0,20,0.0
payment_method,auto_pay,decreases,0.0,21,0.0
payment_method,in_person,decreases,0.0,21,0.0
payment_method,mail,decreases,0.0,21,0.0
payment_method,online,decreases,0.0,21,0.0
regulated_utility_consideration,high,decreases,0.0,22,0.0
regulated_utility_consideration,low,decreases,0.0,22,0.0
regulated_utility_consideration,medium,decreases,0.0,22,0.0
economic_sensitivity,high,decreases,0.0,23,0.0
economic_sensitivity,low,decreases,0.0,23,0.0
economic_sensitivity,medium,decreases,0.0,23,0.0
oil_gas_employment,False,decreases,0.0,24,0.0
oil_gas_employment,True,decreases,0.0,24,0.0
paperless_billing,False,decreases,0.0,25,0.0
paperless_billing,True,decreases,0.0,25,0.0
age,"(24.999, 33.0]",decreases,0.0,26,0.0
age,"(33.0, 36.0]",decreases,0.0,26,0.0
age,"(36.0, 40.0]",decreases,0.0,26,0.0
age,"(40.0, 43.0]",decreases,0.0,26,0.0
age,"(43.0, 46.0]",decreases,0.0,26,0.0
age,"(46.0, 50.0]",decreases,0.0,26,0.0
age,"(50.0, 55.0]",decreases,0.0,26,0.0
age,"(55.0, 60.0]",decreases,0.0,26,0.0
age,"(60.0, 65.0]",decreases,0.0,26,0.0
age,"(65.0, 69.0]",decreases,0.0,26,0.0
business_type,manufacturing,decreases,0.0,27,0.0
business_type,office,decreases,0.0,27,0.0
business_type,restaurant,decreases,0.0,27,0.0
business_type,retail,decreases,0.0,27,0.0
business_type,unknown,decreases,0.0,27,0.0
business_type,warehouse,decreases,0.0,27,0.0
business_size,large,decreases,0.0,28,0.0
business_size,medium,decreases,0.0,28,0.0
business_size,small,decreases,0.0,28,0.0
business_size,unknown,decreases,0.0,28,0.0
monthly_usage_kwh,"(1012.0, 1163.0]",decreases,0.0,30,0.0
monthly_usage_kwh,"(1163.0, 1304.0]",decreases,0.0,30,0.0
monthly_usage_kwh,"(1304.0, 1458.0]",decreases,0.0,30,0.0
monthly_usage_kwh,"(1458.0, 1626.0]",decreases,0.0,30,0.0
monthly_usage_kwh,"(1626.0, 1833.0]",decreases,0.0,30,0.0
monthly_usage_kwh,"(1833.0, 2101.0]",decreases,0.0,30,0.0
monthly_usage_kwh,"(2101.0, 2513.0]",decreases,0.0,30,0.0
monthly_usage_kwh,"(2513.0, 5348.0]",decreases,0.0,30,0.0
monthly_usage_kwh,"(357.999, 843.0]",decreases,0.0,30,0.0
monthly_usage_kwh,"(843.0, 1012.0]",decreases,0.0,30,0.0
peak_demand_kw,"(0.889, 2.65]",decreases,0.0,31,0.0
peak_demand_kw,"(2.65, 3.24]",decreases,0.0,31,0.0
peak_demand_kw,"(3.24, 3.76]",decreases,0.0,31,0.0
peak_demand_kw,"(3.76, 4.26]",decreases,0.0,31,0.0
peak_demand_kw,"(4.26, 4.79]",decreases,0.0,31,0.0
peak_demand_kw,"(4.79, 5.4]",decreases,0.0,31,0.0
peak_demand_kw,"(5.4, 6.13]",decreases,0.0,31,0.0
peak_demand_kw,"(6.13, 7.07]",decreases,0.0,31,0.0
peak_demand_kw,"(7.07, 8.64]",decreases,0.0,31,0.0
peak_demand_kw,"(8.64, 21.63]",decreases,0.0,31,0.0
property_age,"(10.0, 15.0]",decreases,0.0,32,0.0
property_age,"(15.0, 20.0]",decreases,0.0,32,0.0
property_age,"(20.0, 25.0]",decreases,0.0,32,0.0
property_age,"(25.0, 30.0]",decreases,0.0,32,0.0
property_age,"(30.0, 35.0]",decreases,0.0,32,0.0
property_age,"(35.0, 39.0]",decreases,0.0,32,0.0
property_age,"(39.0, 44.0]",decreases,0.0,32,0.0
property_age,"(4.999, 10.0]",decreases,0.0,32,0.0
property_age,"(44.0, 50.0]",decreases,0.0,32,0.0
property_age,"(50.0, 54.0]",decreases,0.0,32,0.0
rate_plan_changes,"(-0.001, 1.0]",decreases,0.0,33,0.0
rate_plan_changes,"(1.0, 2.0]",decreases,0.0,33,0.0
satisfaction_score,"(0.999, 1.4]",decreases,0.0,34,0.0
satisfaction_score,"(1.4, 2.2]",decreases,0.0,34,0.0
satisfaction_score,"(2.2, 2.8]",decreases,0.0,34,0.0
satisfaction_score,"(2.8, 3.2]",decreases,0.0,34,0.0
satisfaction_score,"(3.2, 3.4]",decreases,0.0,34,0.0
satisfaction_score,"(3.4, 3.6]",decreases,0.0,34,0.0
satisfaction_score,"(3.6, 3.8]",decreases,0.0,34,0.0
satisfaction_score,"(3.8, 4.0]",decreases,0.0,34,0.0
satisfaction_score,"(4.0, 4.2]",decreases,0.0,34,0.0
satisfaction_score,"(4.2, 4.8]",decreases,0.0,34,0.0
nps_score,"(-22.0, -8.0]",decreases,0.0,35,0.0
nps_score,"(-39.0, -22.0]",decreases,0.0,35,0.0
nps_score,"(-70.001, -39.0]",decreases,0.0,35,0.0
nps_score,"(-8.0, 1.0]",decreases,0.0,35,0.0
nps_score,"(1.0, 8.0]",decreases,0.0,35,0.0
nps_score,"(15.0, 21.0]",decreases,0.0,35,0.0
nps_score,"(21.0, 28.0]",decreases,0.0,35,0.0
nps_score,"(28.0, 36.0]",decreases,0.0,35,0.0
nps_score,"(36.0, 64.0]",decreases,0.0,35,0.0
nps_score,"(8.0, 15.0]",decreases,0.0,35,0.0
app_usage_monthly,"(-0.001, 2.4]",decreases,0.0,36,0.0
app_usage_monthly,"(10.7, 12.7]",decreases,0.0,36,0.0
app_usage_monthly,"(12.7, 14.7]",decreases,0.0,36,0.0
app_usage_monthly,"(14.7, 21.0]",decreases,0.0,36,0.0
app_usage_monthly,"(2.4, 4.7]",decreases,0.0,36,0.0
app_usage_monthly,"(21.0, 28.0]",decreases,0.0,36,0.0
app_usage_monthly,"(28.0, 35.0]",decreases,0.0,36,0.0
app_usage_monthly,"(4.7, 6.8]",decreases,0.0,36,0.0
app_usage_monthly,"(6.8, 8.7]",decreases,0.0,36,0.0
app_usage_monthly,"(8.7, 10.7]",decreases,0.0,36,0.0
website_visits_monthly,"(0.099, 2.6]",decreases,0.0,37,0.0
website_visits_monthly,"(10.9, 15.5]",decreases,0.0,37,0.0
website_visits_monthly,"(2.6, 3.6]",decreases,0.0,37,0.0
website_visits_monthly,"(3.6, 4.4]",decreases,0.0,37,0.0
website_visits_monthly,"(4.4, 5.1]",decreases,0.0,37,0.0
website_visits_monthly,"(5.1, 5.8]",decreases,0.0,37,0.0
website_visits_monthly,"(5.8, 6.7]",decreases,0.0,37,0.0
website_visits_monthly,"(6.7, 7.6]",decreases,0.0,37,0.0
website_visits_monthly,"(7.6, 8.9]",decreases,0.0,37,0.0
website_visits_monthly,"(8.9, 10.9]",decreases,0.0,37,0.0
call_center_interactions_12m,"(-0.001, 2.0]",decreases,0.0,38,0.0
call_center_interactions_12m,"(11.0, 16.0]",decreases,0.0,38,0.0
call_center_interactions_12m,"(2.0, 3.0]",decreases,0.0,38,0.0
call_center_interactions_12m,"(3.0, 4.0]",decreases,0.0,38,0.0
call_center_interactions_12m,"(4.0, 5.0]",decreases,0.0,38,0.0
call_center_interactions_12m,"(5.0, 6.0]",decreases,0.0,38,0.0
call_center_interactions_12m,"(6.0, 7.0]",decreases,0.0,38,0.0
call_center_interactions_12m,"(7.0, 9.0]",decreases,0.0,38,0.0
call_center_interactions_12m,"(9.0, 11.0]",decreases,0.0,38,0.0
competitive_quotes_received,"(-0.001, 2.0]",decreases,0.0,39,0.0
competitive_quotes_received,"(2.0, 3.0]",decreases,0.0,39,0.0
competitive_quotes_received,"(3.0, 4.0]",decreases,0.0,39,0.0
late_payment_rate,"(-0.001, 0.01]",decreases,0.0,40,0.0
late_payment_rate,"(0.01, 0.019]",decreases,0.0,40,0.0
late_payment_rate,"(0.019, 0.029]",decreases,0.0,40,0.0
late_payment_rate,"(0.029, 0.039]",decreases,0.0,40,0.0
late_payment_rate,"(0.039, 0.048]",decreases,0.0,40,0.0
late_payment_rate,"(0.048, 0.071]",decreases,0.0,40,0.0
late_payment_rate,"(0.071, 0.097]",decreases,0.0,40,0.0
late_payment_rate,"(0.097, 0.122]",decreases,0.0,40,0.0
late_payment_rate,"(0.122, 0.147]",decreases,0.0,40,0.0
late_payment_rate,"(0.147, 0.3]",decreases,0.0,40,0.0
avg_monthly_bill,"(109.0, 131.0]",decreases,0.0,41,0.0
avg_monthly_bill,"(131.0, 150.0]",decreases,0.0,41,0.0
avg_monthly_bill,"(150.0, 169.0]",decreases,0.0,41,0.0
avg_monthly_bill,"(169.0, 189.0]",decreases,0.0,41,0.0
avg_monthly_bill,"(189.0, 211.0]",decreases,0.0,41,0.0
avg_monthly_bill,"(211.0, 238.0]",decreases,0.0,41,0.0
avg_monthly_bill,"(238.0, 272.0]",decreases,0.0,41,0.0
avg_monthly_bill,"(272.0, 328.0]",decreases,0.0,41,0.0
avg_monthly_bill,"(328.0, 717.0]",decreases,0.0,41,0.0
avg_monthly_bill,"(43.999, 109.0]",decreases,0.0,41,0.0
complaint_history,"(-0.001, 1.0]",decreases,0.0,42,0.0
complaint_history,"(1.0, 3.0]",decreases,0.0,42,0.0
complaint_history,"(3.0, 4.0]",decreases,0.0,42,0.0
complaint_history,"(4.0, 5.0]",decreases,0.0,42,0.0
service_interruptions_12m,"(-0.001, 1.0]",decreases,0.0,43,0.0
service_interruptions_12m,"(1.0, 3.0]",decreases,0.0,43,0.0
service_interruptions_12m,"(3.0, 4.0]",decreases,0.0,43,0.0
service_interruptions_12m,"(4.0, 5.0]",decreases,0.0,43,0.0
service_interruptions_12m,"(5.0, 6.0]",decreases,0.0,43,0.0
service_interruptions_12m,"(6.0, 7.0]",decreases,0.0,43,0.0
service_interruptions_12m,"(7.0, 8.0]",decreases,0.0,43,0.0
service_interruptions_12m,"(8.0, 9.0]",decreases,0.0,43,0.0
bill_shock_events,"(-0.001, 1.0]",decreases,0.0,44,0.0
bill_shock_events,"(1.0, 2.0]",decreases,0.0,44,0.0
bill_shock_events,"(2.0, 4.0]",decreases,0.0,44,0.0
