feature,feature_group,feature_effect,probability_contribution,Feature_Importance_Rank,SHAP_Value
annual_income,"(67032.0, 74163.5]",increases,0.018471479415893555,9,0.0007394813583232462
annual_income,"(74163.5, 82023.4]",increases,0.018414855003356934,9,0.0007370489183813334
annual_income,"(82023.4, 91615.6]",increases,0.018405914306640625,9,0.0007367023499682546
annual_income,"(91615.6, 105053.6]",increases,0.01830458641052246,9,0.0007327565108425915
age,"(24.999, 33.0]",increases,0.02365708351135254,10,0.0009470771765336394
age,"(33.0, 36.0]",increases,0.0018954277038574219,10,7.580115197924897e-05
age,"(36.0, 40.0]",decreases,0.006726384162902832,10,-0.00026937155053019524
age,"(40.0, 43.0]",decreases,0.00661313533782959,10,-0.00026495804195292294
age,"(43.0, 46.0]",decreases,0.006574392318725586,10,-0.00026339778560213745
age,"(46.0, 50.0]",decreases,0.006496906280517578,10,-0.00026002779486589134
age,"(50.0, 55.0]",decreases,0.006350874900817871,10,-0.0002544468152336776
age,"(55.0, 60.0]",decreases,0.006943941116333008,10,-0.0002781384682748467
age,"(60.0, 65.0]",increases,0.0028252601623535156,10,0.00011307131353532895
age,"(65.0, 69.0]",increases,0.0029921531677246094,10,0.00011949091276619583
avg_monthly_bill,"(109.0, 131.0]",decreases,0.01080930233001709,11,-0.00043282174738124013
avg_monthly_bill,"(131.0, 150.0]",decreases,0.01074075698852539,11,-0.000430077692726627
avg_monthly_bill,"(150.0, 169.0]",decreases,0.006374716758728027,11,-0.0002551497600506991
avg_monthly_bill,"(169.0, 189.0]",decreases,0.0011205673217773438,11,-4.4945310946786776e-05
avg_monthly_bill,"(189.0, 211.0]",increases,0.00838935375213623,11,0.00033581475145183504
avg_monthly_bill,"(211.0, 238.0]",increases,0.008416175842285156,11,0.000336852710461244
avg_monthly_bill,"(238.0, 272.0]",increases,0.008511543273925781,11,0.00034071161644533277
avg_monthly_bill,"(272.0, 328.0]",increases,0.0084608793258667,11,0.0003386975440662354
avg_monthly_bill,"(328.0, 717.0]",increases,0.008383393287658691,11,0.00033554789843037724
avg_monthly_bill,"(43.999, 109.0]",decreases,0.014907121658325195,11,-0.0005970002966932952
customer_segment,affluent_professionals,decreases,0.003483891487121582,12,-0.00013962097000330687
customer_segment,commercial,increases,0.42685866355895996,12,0.017086055129766464
customer_segment,residential_premium,decreases,0.00356137752532959,12,-0.000142739198054187
customer_segment,residential_standard,decreases,0.0036835670471191406,12,-0.0001477278274251148
customer_segment,small_business,increases,0.6195068359375,12,0.024795236065983772
customer_segment,young_professionals,decreases,0.00298917293548584,12,-0.00011985203309450299
late_payment_rate,"(-0.001, 0.01]",decreases,0.010505318641662598,13,-0.00042065890738740563
late_payment_rate,"(0.01, 0.019]",decreases,0.009834766387939453,13,-0.00039380151429213583
late_payment_rate,"(0.019, 0.029]",decreases,0.0015497207641601562,13,-6.214107270352542e-05
late_payment_rate,"(0.029, 0.039]",increases,0.0016033649444580078,13,6.396168464561924e-05
late_payment_rate,"(0.039, 0.048]",increases,0.0019401311874389648,13,7.763292524032295e-05
late_payment_rate,"(0.048, 0.071]",increases,0.0019490718841552734,13,7.817272853571922e-05
late_payment_rate,"(0.071, 0.097]",increases,0.0019490718841552734,13,7.804409688105807e-05
late_payment_rate,"(0.097, 0.122]",decreases,0.003415346145629883,13,-0.00013677093375008553
late_payment_rate,"(0.122, 0.147]",decreases,0.0042438507080078125,13,-0.00017013259639497846
late_payment_rate,"(0.147, 0.3]",increases,0.014385581016540527,13,0.0005758805782534182
communication_preference,app,increases,0.004869699478149414,14,0.00019484707445371896
communication_preference,email,decreases,0.007650256156921387,14,-0.00030651947599835694
communication_preference,mail,increases,0.0007301568984985352,14,2.9228953280835412e-05
communication_preference,phone,increases,0.004926323890686035,14,0.00019713603251148015
communication_preference,text,decreases,0.002872943878173828,14,-0.00011500608525238931
bill_shock_events,"(-0.001, 1.0]",increases,0.0024139881134033203,15,9.66168736340478e-05
bill_shock_events,"(1.0, 2.0]",increases,0.0030934810638427734,15,0.0001237107499036938
bill_shock_events,"(2.0, 4.0]",decreases,0.01632869243621826,15,-0.0006537820445373654
property_age,"(10.0, 15.0]",decreases,0.004944205284118652,16,-0.00019806752970907837
property_age,"(15.0, 20.0]",decreases,0.0040590763092041016,16,-0.00016267535102088004
property_age,"(20.0, 25.0]",increases,0.0014007091522216797,16,5.605749538517557e-05
property_age,"(25.0, 30.0]",increases,0.00133514404296875,16,5.3210340411169454e-05
property_age,"(30.0, 35.0]",increases,0.001329183578491211,16,5.300373595673591e-05
property_age,"(35.0, 39.0]",increases,0.0013440847396850586,16,5.391490049078129e-05
property_age,"(39.0, 44.0]",increases,0.001424551010131836,16,5.6876346206991e-05
property_age,"(4.999, 10.0]",decreases,0.004827976226806641,16,-0.0001933239691425115
property_age,"(44.0, 50.0]",increases,0.0014007091522216797,16,5.605995829682797e-05
property_age,"(50.0, 54.0]",increases,0.007933378219604492,16,0.0003176276513841003
peak_demand_kw,"(0.889, 2.65]",decreases,0.0020951032638549805,17,-8.40002903714776e-05
peak_demand_kw,"(2.65, 3.24]",decreases,0.0022858381271362305,17,-9.150598634732887e-05
peak_demand_kw,"(3.24, 3.76]",decreases,0.002384185791015625,17,-9.554154530633241e-05
peak_demand_kw,"(3.76, 4.26]",decreases,0.002497434616088867,17,-0.0001002395074465312
peak_demand_kw,"(4.26, 4.79]",decreases,0.002497434616088867,17,-9.99312978819944e-05
peak_demand_kw,"(4.79, 5.4]",decreases,0.0025540590286254883,17,-0.00010251285129925236
peak_demand_kw,"(5.4, 6.13]",decreases,0.00011622905731201172,17,-4.791715127794305e-06
peak_demand_kw,"(6.13, 7.07]",increases,0.0011712312698364258,17,4.6799297706456855e-05
peak_demand_kw,"(7.07, 8.64]",increases,0.004786252975463867,17,0.00019143657118547708
peak_demand_kw,"(8.64, 21.63]",increases,0.006711483001708984,17,0.0002686510852072388
payment_method,auto_pay,decreases,0.0012934207916259766,18,-5.181476444704458e-05
payment_method,in_person,decreases,0.0012755393981933594,18,-5.118068656884134e-05
payment_method,mail,decreases,0.0012874603271484375,18,-5.151684308657423e-05
payment_method,online,increases,0.0038892030715942383,18,0.00015570469258818775
tenure_months,"(101.0, 113.0]",increases,0.0009864568710327148,19,3.951789767597802e-05
tenure_months,"(113.0, 125.0]",decreases,0.0008940696716308594,19,-3.600252603064291e-05
tenure_months,"(17.0, 29.0]",increases,0.0007569789886474609,19,3.0277356927399524e-05
tenure_months,"(29.0, 41.0]",increases,0.000998377799987793,19,3.9948012272361666e-05
tenure_months,"(41.0, 53.0]",increases,0.000998377799987793,19,4.0052753320196643e-05
tenure_months,"(5.999, 17.0]",decreases,0.006172060966491699,19,-0.00024721998488530517
tenure_months,"(53.0, 65.0]",increases,0.0009804964065551758,19,3.918684888049029e-05
tenure_months,"(65.0, 77.0]",increases,0.000998377799987793,19,3.9851445762906224e-05
tenure_months,"(77.0, 89.0]",increases,0.001010298728942871,19,4.034499215777032e-05
tenure_months,"(89.0, 101.0]",increases,0.0009864568710327148,19,3.948244557250291e-05
city,calgary,decreases,0.0018805265426635742,20,-7.55117362132296e-05
city,edmonton,increases,0.0027626752853393555,20,0.00011064296995755285
city,hamilton,decreases,0.0019490718841552734,20,-7.79608526499942e-05
city,london,increases,0.0001341104507446289,20,5.195349785935832e-06
city,toronto,increases,0.0001341104507446289,20,5.395520020101685e-06
city,vancouver,increases,0.0027418136596679688,20,0.00010956775804515928
city,winnipeg,decreases,0.0019162893295288086,20,-7.68225800129585e-05
customer_type,commercial,increases,0.13428926467895508,21,0.005376058164983988
customer_type,residential,decreases,0.0008016824722290039,21,-3.216243931092322e-05
monthly_usage_kwh,"(1012.0, 1163.0]",decreases,0.0002562999725341797,22,-1.0260700037179049e-05
monthly_usage_kwh,"(1163.0, 1304.0]",decreases,0.00030100345611572266,22,-1.2030021025566384e-05
monthly_usage_kwh,"(1304.0, 1458.0]",decreases,0.00028908252716064453,22,-1.1895423085661605e-05
monthly_usage_kwh,"(1458.0, 1626.0]",decreases,0.0003248453140258789,22,-1.3164288247935474e-05
monthly_usage_kwh,"(1626.0, 1833.0]",decreases,0.00035762786865234375,22,-1.4524088328471407e-05
monthly_usage_kwh,"(1833.0, 2101.0]",decreases,0.0003695487976074219,22,-1.4664118680229876e-05
monthly_usage_kwh,"(2101.0, 2513.0]",increases,0.00019669532775878906,22,7.824926797184162e-06
monthly_usage_kwh,"(2513.0, 5348.0]",increases,0.00018477439880371094,22,7.343111064983532e-06
monthly_usage_kwh,"(357.999, 843.0]",decreases,0.00010132789611816406,22,-4.1801245060923975e-06
monthly_usage_kwh,"(843.0, 1012.0]",decreases,0.00020563602447509766,22,-8.388216883759014e-06
current_rate_plan,fixed_rate_1yr,decreases,0.00026226043701171875,23,-1.0661279702617321e-05
current_rate_plan,fixed_rate_3yr,decreases,0.019252300262451172,23,-0.000770989921875298
current_rate_plan,green_plan,decreases,0.01354217529296875,23,-0.000542280962690711
current_rate_plan,tiered,increases,0.003355741500854492,23,0.00013435605796985328
current_rate_plan,time_of_use,decreases,0.0002562999725341797,23,-1.0487358849786688e-05
contract_type,fixed_1yr,decreases,0.0014275312423706055,24,-5.728477844968438e-05
contract_type,fixed_2yr,decreases,0.0014454126358032227,24,-5.797309131594375e-05
contract_type,fixed_3yr,increases,0.001469254493713379,24,5.8658424677560106e-05
contract_type,month_to_month,increases,0.001469254493713379,24,5.850996603840031e-05
regulated_utility_consideration,high,increases,0.0006616115570068359,25,2.6378025722806342e-05
regulated_utility_consideration,low,decreases,0.0012874603271484375,25,-5.1564053137553856e-05
regulated_utility_consideration,medium,increases,0.0006616115570068359,25,2.6328318199375644e-05
heating_type,electric,increases,0.00023543834686279297,26,9.325802238890901e-06
heating_type,gas,increases,0.00023543834686279297,26,9.364777724840678e-06
heating_type,heat_pump,decreases,0.017723441123962402,26,-0.0007097113993950188
heating_type,oil,increases,0.00023543834686279297,26,9.440591384191066e-06
heating_type,solar,decreases,0.02033710479736328,26,-0.0008142339647747576
business_size,large,increases,0.03948807716369629,27,0.0015809445176273584
business_size,medium,increases,0.04406273365020752,27,0.0017638886347413063
business_size,small,increases,0.03674328327178955,27,0.0014709657989442348
business_size,unknown,decreases,0.0001996755599975586,27,-8.054698810155969e-06
employment_status,employed_ft,decreases,0.0,28,0.0
employment_status,employed_pt,decreases,0.0,28,0.0
employment_status,retired,decreases,0.0,28,0.0
employment_status,self_employed,decreases,0.0,28,0.0
employment_status,unemployed,decreases,0.0,28,0.0
green_energy_preference,False,decreases,0.0,29,0.0
green_energy_preference,True,decreases,0.0,29,0.0
previous_provider,atco,decreases,0.0,30,0.0
previous_provider,direct energy,decreases,0.0,30,0.0
previous_provider,enmax,decreases,0.0,30,0.0
previous_provider,epcor,decreases,0.0,30,0.0
previous_provider,unknown,decreases,0.0,30,0.0
education_level,bachelors,decreases,0.0,31,0.0
education_level,high_school,decreases,0.0,31,0.0
education_level,masters,decreases,0.0,31,0.0
education_level,phd,decreases,0.0,31,0.0
education_level,some_college,decreases,0.0,31,0.0
education_level,trades_certificate,decreases,0.0,31,0.0
seasonal_usage_pattern,balanced,decreases,0.0,32,0.0
seasonal_usage_pattern,high_summer,decreases,0.0,32,0.0
seasonal_usage_pattern,high_winter,decreases,0.0,32,0.0
paperless_billing,False,decreases,0.0,33,0.0
paperless_billing,True,decreases,0.0,33,0.0
price_sensitivity,high,decreases,0.0,34,0.0
price_sensitivity,low,decreases,0.0,34,0.0
price_sensitivity,medium,decreases,0.0,34,0.0
economic_sensitivity,high,decreases,0.0,35,0.0
economic_sensitivity,low,decreases,0.0,35,0.0
economic_sensitivity,medium,decreases,0.0,35,0.0
oil_gas_employment,False,decreases,0.0,36,0.0
oil_gas_employment,True,decreases,0.0,36,0.0
credit_score,"(599.999, 628.0]",decreases,0.0,37,0.0
credit_score,"(628.0, 658.0]",decreases,0.0,37,0.0
credit_score,"(658.0, 687.0]",decreases,0.0,37,0.0
credit_score,"(687.0, 708.0]",decreases,0.0,37,0.0
credit_score,"(708.0, 723.0]",decreases,0.0,37,0.0
credit_score,"(723.0, 739.0]",decreases,0.0,37,0.0
credit_score,"(739.0, 758.0]",decreases,0.0,37,0.0
credit_score,"(758.0, 788.0]",decreases,0.0,37,0.0
credit_score,"(788.0, 818.0]",decreases,0.0,37,0.0
credit_score,"(818.0, 849.0]",decreases,0.0,37,0.0
household_size,"(-0.001, 1.0]",decreases,0.0,38,0.0
household_size,"(1.0, 2.0]",decreases,0.0,38,0.0
household_size,"(2.0, 3.0]",decreases,0.0,38,0.0
household_size,"(3.0, 4.0]",decreases,0.0,38,0.0
household_size,"(4.0, 5.0]",decreases,0.0,38,0.0
business_type,manufacturing,decreases,0.0,39,0.0
business_type,office,decreases,0.0,39,0.0
business_type,restaurant,decreases,0.0,39,0.0
business_type,retail,decreases,0.0,39,0.0
business_type,unknown,decreases,0.0,39,0.0
business_type,warehouse,decreases,0.0,39,0.0
rate_plan_changes,"(-0.001, 1.0]",decreases,0.0,41,0.0
rate_plan_changes,"(1.0, 2.0]",decreases,0.0,41,0.0
website_visits_monthly,"(0.099, 2.6]",decreases,0.0,42,0.0
website_visits_monthly,"(10.9, 15.5]",decreases,0.0,42,0.0
website_visits_monthly,"(2.6, 3.6]",decreases,0.0,42,0.0
website_visits_monthly,"(3.6, 4.4]",decreases,0.0,42,0.0
website_visits_monthly,"(4.4, 5.1]",decreases,0.0,42,0.0
website_visits_monthly,"(5.1, 5.8]",decreases,0.0,42,0.0
website_visits_monthly,"(5.8, 6.7]",decreases,0.0,42,0.0
website_visits_monthly,"(6.7, 7.6]",decreases,0.0,42,0.0
website_visits_monthly,"(7.6, 8.9]",decreases,0.0,42,0.0
website_visits_monthly,"(8.9, 10.9]",decreases,0.0,42,0.0
competitive_quotes_received,"(-0.001, 2.0]",decreases,0.0,43,0.0
competitive_quotes_received,"(2.0, 3.0]",decreases,0.0,43,0.0
competitive_quotes_received,"(3.0, 4.0]",decreases,0.0,43,0.0
complaint_history,"(-0.001, 1.0]",decreases,0.0,44,0.0
complaint_history,"(1.0, 3.0]",decreases,0.0,44,0.0
complaint_history,"(3.0, 4.0]",decreases,0.0,44,0.0
complaint_history,"(4.0, 5.0]",decreases,0.0,44,0.0
