Feature,Feature_Subset,SHAP_Value,Adjusted_Probability,Probability_Change_Perc,Feature_Importance,Importance_Rank
late_payment_rate,"(0.071, 0.097]",7.80441e-05,0.48475164,0.0019490719,0.0002797398,13
late_payment_rate,"(0.097, 0.122]",-0.00013677093,0.484698,-0.0034153461,0.0002797398,13
late_payment_rate,"(0.122, 0.147]",-0.0001701326,0.4846897,-0.0042438507,0.0002797398,13
late_payment_rate,"(0.147, 0.3]",0.0005758806,0.484876,0.014385581,0.0002797398,13
communication_preference,app,0.00019484707,0.48478085,0.0048696995,0.0001687688,14
communication_preference,email,-0.00030651948,0.48465565,-0.007650256,0.0001687688,14
communication_preference,mail,2.9228953e-05,0.48473945,0.0007301569,0.0001687688,14
communication_preference,phone,0.00019713603,0.4847814,0.004926324,0.0001687688,14
communication_preference,text,-0.000115006085,0.48470342,-0.0028729439,0.0001687688,14
bill_shock_events,"(-0.001, 1.0]",9.661687e-05,0.4847563,0.002413988,0.0001530176,15
bill_shock_events,"(1.0, 2.0]",0.00012371075,0.4847631,0.003093481,0.0001530176,15
bill_shock_events,"(2.0, 4.0]",-0.00065378204,0.48456886,-0.016328692,0.0001530176,15
property_age,"(10.0, 15.0]",-0.00019806753,0.4846827,-0.0049442053,0.00011766546,16
property_age,"(15.0, 20.0]",-0.00016267535,0.48469156,-0.0040590763,0.00011766546,16
property_age,"(20.0, 25.0]",5.6057495e-05,0.48474616,0.0014007092,0.00011766546,16
property_age,"(25.0, 30.0]",5.321034e-05,0.4847455,0.001335144,0.00011766546,16
property_age,"(30.0, 35.0]",5.3003736e-05,0.48474544,0.0013291836,0.00011766546,16
property_age,"(35.0, 39.0]",5.39149e-05,0.4847456,0.0013440847,0.00011766546,16
property_age,"(39.0, 44.0]",5.6876346e-05,0.4847464,0.001424551,0.00011766546,16
property_age,"(4.999, 10.0]",-0.00019332397,0.48468387,-0.004827976,0.00011766546,16
property_age,"(44.0, 50.0]",5.605996e-05,0.48474616,0.0014007092,0.00011766546,16
property_age,"(50.0, 54.0]",0.00031762765,0.48481148,0.007933378,0.00011766546,16
peak_demand_kw,"(0.889, 2.65]",-8.400029e-05,0.4847112,-0.0020951033,0.00011461744,17
peak_demand_kw,"(2.65, 3.24]",-9.1505986e-05,0.4847093,-0.0022858381,0.00011461744,17
peak_demand_kw,"(3.24, 3.76]",-9.5541545e-05,0.4847083,-0.0023841858,0.00011461744,17
peak_demand_kw,"(3.76, 4.26]",-0.00010023951,0.48470718,-0.0024974346,0.00011461744,17
peak_demand_kw,"(4.26, 4.79]",-9.99313e-05,0.48470718,-0.0024974346,0.00011461744,17
peak_demand_kw,"(4.79, 5.4]",-0.00010251285,0.4847066,-0.002554059,0.00011461744,17
peak_demand_kw,"(5.4, 6.13]",-4.791715e-06,0.484731,-0.00011622906,0.00011461744,17
peak_demand_kw,"(6.13, 7.07]",4.6799298e-05,0.48474386,0.0011712313,0.00011461744,17
peak_demand_kw,"(7.07, 8.64]",0.00019143657,0.48478,0.004786253,0.00011461744,17
peak_demand_kw,"(8.64, 21.63]",0.00026865109,0.48479927,0.006711483,0.00011461744,17
payment_method,auto_pay,-5.1814764e-05,0.48471922,-0.0012934208,7.739856e-05,18
payment_method,in_person,-5.1180687e-05,0.4847194,-0.0012755394,7.739856e-05,18
payment_method,mail,-5.1516843e-05,0.48471928,-0.0012874603,7.739856e-05,18
payment_method,online,0.00015570469,0.48477104,0.003889203,7.739856e-05,18
tenure_months,"(101.0, 113.0]",3.9517898e-05,0.48474202,0.0009864569,6.720301e-05,19
tenure_months,"(113.0, 125.0]",-3.6002526e-05,0.4847232,-0.0008940697,6.720301e-05,19
tenure_months,"(17.0, 29.0]",3.0277357e-05,0.48473972,0.000756979,6.720301e-05,19
tenure_months,"(29.0, 41.0]",3.9948012e-05,0.48474213,0.0009983778,6.720301e-05,19
tenure_months,"(41.0, 53.0]",4.0052753e-05,0.48474213,0.0009983778,6.720301e-05,19
tenure_months,"(5.999, 17.0]",-0.00024721998,0.48467043,-0.006172061,6.720301e-05,19
tenure_months,"(53.0, 65.0]",3.918685e-05,0.48474196,0.0009804964,6.720301e-05,19
tenure_months,"(65.0, 77.0]",3.9851446e-05,0.48474213,0.0009983778,6.720301e-05,19
tenure_months,"(77.0, 89.0]",4.0344992e-05,0.48474225,0.0010102987,6.720301e-05,19
tenure_months,"(89.0, 101.0]",3.9482446e-05,0.48474202,0.0009864569,6.720301e-05,19
home_value,"(-0.001, 236074.8]",-0.048877224,0.47253576,-1.2196392,0.05972169,2
home_value,"(236074.8, 362837.0]",-0.049068432,0.47248816,-1.2243986,0.05972169,2
home_value,"(362837.0, 488938.8]",-0.04903078,0.47249755,-1.2234598,0.05972169,2
home_value,"(488938.8, 616146.5]",0.06489131,0.5009503,1.6218126,0.05972169,2
home_value,"(616146.5, 744684.4]",0.07649555,0.50385123,1.9119084,0.05972169,2
home_value,"(744684.4, 872619.5]",0.07658398,0.50387335,1.9141197,0.05972169,2
home_value,"(872619.5, 999995.0]",0.07640514,0.50382864,1.9096494,0.05972169,2
city,calgary,-7.5511736e-05,0.48471335,-0.0018805265,6.59975e-05,20
city,edmonton,0.00011064297,0.48475978,0.0027626753,6.59975e-05,20
city,hamilton,-7.796085e-05,0.48471266,-0.0019490719,6.59975e-05,20
city,london,5.19535e-06,0.4847335,0.00013411045,6.59975e-05,20
city,toronto,5.39552e-06,0.4847335,0.00013411045,6.59975e-05,20
city,vancouver,0.00010956776,0.48475957,0.0027418137,6.59975e-05,20
city,winnipeg,-7.682258e-05,0.484713,-0.0019162893,6.59975e-05,20
customer_type,commercial,0.005376058,0.48607504,0.13428926,6.214763e-05,21
customer_type,residential,-3.216244e-05,0.48472413,-0.0008016825,6.214763e-05,21
monthly_usage_kwh,"(1012.0, 1163.0]",-1.02607e-05,0.4847296,-0.00025629997,6.1924584e-05,22
monthly_usage_kwh,"(1163.0, 1304.0]",-1.2030021e-05,0.48472914,-0.00030100346,6.1924584e-05,22
monthly_usage_kwh,"(1304.0, 1458.0]",-1.1895423e-05,0.48472926,-0.00028908253,6.1924584e-05,22
monthly_usage_kwh,"(1458.0, 1626.0]",-1.3164288e-05,0.4847289,-0.0003248453,6.1924584e-05,22
monthly_usage_kwh,"(1626.0, 1833.0]",-1.4524088e-05,0.48472857,-0.00035762787,6.1924584e-05,22
monthly_usage_kwh,"(1833.0, 2101.0]",-1.4664119e-05,0.48472846,-0.0003695488,6.1924584e-05,22
monthly_usage_kwh,"(2101.0, 2513.0]",7.824927e-06,0.48473412,0.00019669533,6.1924584e-05,22
monthly_usage_kwh,"(2513.0, 5348.0]",7.343111e-06,0.484734,0.0001847744,6.1924584e-05,22
monthly_usage_kwh,"(357.999, 843.0]",-4.1801245e-06,0.48473114,-0.000101327896,6.1924584e-05,22
monthly_usage_kwh,"(843.0, 1012.0]",-8.388217e-06,0.4847301,-0.00020563602,6.1924584e-05,22
current_rate_plan,fixed_rate_1yr,-1.066128e-05,0.48472953,-0.00026226044,6.0634175e-05,23
current_rate_plan,fixed_rate_3yr,-0.0007709899,0.48453963,-0.0192523,6.0634175e-05,23
current_rate_plan,green_plan,-0.00054228096,0.48459673,-0.013542175,6.0634175e-05,23
current_rate_plan,tiered,0.00013435606,0.4847657,0.0033557415,6.0634175e-05,23
current_rate_plan,time_of_use,-1.0487359e-05,0.4847296,-0.00025629997,6.0634175e-05,23
contract_type,fixed_1yr,-5.728478e-05,0.48471788,-0.0014275312,5.81059e-05,24
contract_type,fixed_2yr,-5.797309e-05,0.4847177,-0.0014454126,5.81059e-05,24
contract_type,fixed_3yr,5.8658425e-05,0.48474684,0.0014692545,5.81059e-05,24
contract_type,month_to_month,5.8509966e-05,0.48474684,0.0014692545,5.81059e-05,24
regulated_utility_consideration,high,2.6378026e-05,0.48473877,0.00066161156,3.4737026e-05,25
regulated_utility_consideration,low,-5.1564053e-05,0.48471928,-0.0012874603,3.4737026e-05,25
regulated_utility_consideration,medium,2.6328318e-05,0.48473877,0.00066161156,3.4737026e-05,25
heating_type,electric,9.325802e-06,0.4847345,0.00023543835,1.955878e-05,26
heating_type,gas,9.364778e-06,0.4847345,0.00023543835,1.955878e-05,26
heating_type,heat_pump,-0.0007097114,0.48455492,-0.017723441,1.955878e-05,26
heating_type,oil,9.440591e-06,0.4847345,0.00023543835,1.955878e-05,26
heating_type,solar,-0.00081423396,0.48452878,-0.020337105,1.955878e-05,26
business_size,large,0.0015809445,0.48512703,0.039488077,1.7021848e-05,27
business_size,medium,0.0017638886,0.48517278,0.044062734,1.7021848e-05,27
business_size,small,0.0014709658,0.48509958,0.036743283,1.7021848e-05,27
business_size,unknown,-8.054699e-06,0.48473015,-0.00019967556,1.7021848e-05,27
employment_status,employed_ft,0.0,0.48473215,0.0,0.0,28
employment_status,employed_pt,0.0,0.48473215,0.0,0.0,28
employment_status,retired,0.0,0.48473215,0.0,0.0,28
employment_status,self_employed,0.0,0.48473215,0.0,0.0,28
employment_status,unemployed,0.0,0.48473215,0.0,0.0,28
green_energy_preference,False,0.0,0.48473215,0.0,0.0,29
green_energy_preference,True,0.0,0.48473215,0.0,0.0,29
tech_savviness,high,0.030249463,0.49229035,0.7558197,0.01737958,3
tech_savviness,low,-0.012151761,0.48169762,-0.3034532,0.01737958,3
tech_savviness,medium,-0.012249525,0.48167327,-0.30588806,0.01737958,3
previous_provider,atco,0.0,0.48473215,0.0,0.0,30
previous_provider,direct energy,0.0,0.48473215,0.0,0.0,30
previous_provider,enmax,0.0,0.48473215,0.0,0.0,30
previous_provider,epcor,0.0,0.48473215,0.0,0.0,30
previous_provider,unknown,0.0,0.48473215,0.0,0.0,30
education_level,bachelors,0.0,0.48473215,0.0,0.0,31
education_level,high_school,0.0,0.48473215,0.0,0.0,31
education_level,masters,0.0,0.48473215,0.0,0.0,31
education_level,phd,0.0,0.48473215,0.0,0.0,31
education_level,some_college,0.0,0.48473215,0.0,0.0,31
education_level,trades_certificate,0.0,0.48473215,0.0,0.0,31
seasonal_usage_pattern,balanced,0.0,0.48473215,0.0,0.0,32
seasonal_usage_pattern,high_summer,0.0,0.48473215,0.0,0.0,32
seasonal_usage_pattern,high_winter,0.0,0.48473215,0.0,0.0,32
paperless_billing,False,0.0,0.48473215,0.0,0.0,33
paperless_billing,True,0.0,0.48473215,0.0,0.0,33
price_sensitivity,high,0.0,0.48473215,0.0,0.0,34
price_sensitivity,low,0.0,0.48473215,0.0,0.0,34
price_sensitivity,medium,0.0,0.48473215,0.0,0.0,34
economic_sensitivity,high,0.0,0.48473215,0.0,0.0,35
economic_sensitivity,low,0.0,0.48473215,0.0,0.0,35
economic_sensitivity,medium,0.0,0.48473215,0.0,0.0,35
oil_gas_employment,False,0.0,0.48473215,0.0,0.0,36
oil_gas_employment,True,0.0,0.48473215,0.0,0.0,36
credit_score,"(599.999, 628.0]",0.0,0.48473215,0.0,0.0,37
credit_score,"(628.0, 658.0]",0.0,0.48473215,0.0,0.0,37
credit_score,"(658.0, 687.0]",0.0,0.48473215,0.0,0.0,37
credit_score,"(687.0, 708.0]",0.0,0.48473215,0.0,0.0,37
credit_score,"(708.0, 723.0]",0.0,0.48473215,0.0,0.0,37
credit_score,"(723.0, 739.0]",0.0,0.48473215,0.0,0.0,37
credit_score,"(739.0, 758.0]",0.0,0.48473215,0.0,0.0,37
credit_score,"(758.0, 788.0]",0.0,0.48473215,0.0,0.0,37
credit_score,"(788.0, 818.0]",0.0,0.48473215,0.0,0.0,37
credit_score,"(818.0, 849.0]",0.0,0.48473215,0.0,0.0,37
household_size,"(-0.001, 1.0]",0.0,0.48473215,0.0,0.0,38
household_size,"(1.0, 2.0]",0.0,0.48473215,0.0,0.0,38
household_size,"(2.0, 3.0]",0.0,0.48473215,0.0,0.0,38
household_size,"(3.0, 4.0]",0.0,0.48473215,0.0,0.0,38
household_size,"(4.0, 5.0]",0.0,0.48473215,0.0,0.0,38
business_type,manufacturing,0.0,0.48473215,0.0,0.0,39
business_type,office,0.0,0.48473215,0.0,0.0,39
business_type,restaurant,0.0,0.48473215,0.0,0.0,39
business_type,retail,0.0,0.48473215,0.0,0.0,39
business_type,unknown,0.0,0.48473215,0.0,0.0,39
business_type,warehouse,0.0,0.48473215,0.0,0.0,39
home_ownership,own,0.011874358,0.4876985,0.29663444,0.0149043,4
home_ownership,rent,-0.02004817,0.4797265,-0.50056577,0.0149043,4
rate_plan_changes,"(-0.001, 1.0]",0.0,0.48473215,0.0,0.0,41
rate_plan_changes,"(1.0, 2.0]",0.0,0.48473215,0.0,0.0,41
website_visits_monthly,"(0.099, 2.6]",0.0,0.48473215,0.0,0.0,42
website_visits_monthly,"(10.9, 15.5]",0.0,0.48473215,0.0,0.0,42
website_visits_monthly,"(2.6, 3.6]",0.0,0.48473215,0.0,0.0,42
website_visits_monthly,"(3.6, 4.4]",0.0,0.48473215,0.0,0.0,42
website_visits_monthly,"(4.4, 5.1]",0.0,0.48473215,0.0,0.0,42
website_visits_monthly,"(5.1, 5.8]",0.0,0.48473215,0.0,0.0,42
website_visits_monthly,"(5.8, 6.7]",0.0,0.48473215,0.0,0.0,42
website_visits_monthly,"(6.7, 7.6]",0.0,0.48473215,0.0,0.0,42
website_visits_monthly,"(7.6, 8.9]",0.0,0.48473215,0.0,0.0,42
website_visits_monthly,"(8.9, 10.9]",0.0,0.48473215,0.0,0.0,42
competitive_quotes_received,"(-0.001, 2.0]",0.0,0.48473215,0.0,0.0,43
competitive_quotes_received,"(2.0, 3.0]",0.0,0.48473215,0.0,0.0,43
competitive_quotes_received,"(3.0, 4.0]",0.0,0.48473215,0.0,0.0,43
complaint_history,"(-0.001, 1.0]",0.0,0.48473215,0.0,0.0,44
complaint_history,"(1.0, 3.0]",0.0,0.48473215,0.0,0.0,44
complaint_history,"(3.0, 4.0]",0.0,0.48473215,0.0,0.0,44
complaint_history,"(4.0, 5.0]",0.0,0.48473215,0.0,0.0,44
app_usage_monthly,"(-0.001, 2.4]",-0.009310306,0.4824071,-0.2325058,0.013261864,5
app_usage_monthly,"(10.7, 12.7]",-0.009351149,0.4823969,-0.23352504,0.013261864,5
app_usage_monthly,"(12.7, 14.7]",-0.009291372,0.48241186,-0.23202896,0.013261864,5
app_usage_monthly,"(14.7, 21.0]",0.018706549,0.4894056,0.46734512,0.013261864,5
app_usage_monthly,"(2.4, 4.7]",-0.009270563,0.48241705,-0.2315104,0.013261864,5
app_usage_monthly,"(21.0, 28.0]",0.023232212,0.49053663,0.5804479,0.013261864,5
app_usage_monthly,"(28.0, 35.0]",0.023227666,0.49053547,0.5803317,0.013261864,5
app_usage_monthly,"(4.7, 6.8]",-0.009359093,0.4823949,-0.23372471,0.013261864,5
app_usage_monthly,"(6.8, 8.7]",-0.0093474835,0.4823978,-0.23343563,0.013261864,5
app_usage_monthly,"(8.7, 10.7]",-0.009368827,0.48239252,-0.23396313,0.013261864,5
satisfaction_score,"(0.999, 1.4]",0.0075986963,0.4866303,0.18981397,0.008877737,6
satisfaction_score,"(1.4, 2.2]",0.0077813757,0.48667592,0.1943767,0.008877737,6
satisfaction_score,"(2.2, 2.8]",0.008049938,0.486743,0.20108521,0.008877737,6
satisfaction_score,"(2.8, 3.2]",0.008396482,0.48682958,0.20974278,0.008877737,6
satisfaction_score,"(3.2, 3.4]",0.008507446,0.48685732,0.21251738,0.008877737,6
satisfaction_score,"(3.4, 3.6]",0.0034105002,0.48558405,0.08518994,0.008877737,6
satisfaction_score,"(3.6, 3.8]",-0.0006849287,0.4845611,-0.017106533,0.008877737,6
satisfaction_score,"(3.8, 4.0]",-0.0085605495,0.4825943,-0.21378398,0.008877737,6
satisfaction_score,"(4.0, 4.2]",-0.009536913,0.48235053,-0.23816228,0.008877737,6
satisfaction_score,"(4.2, 4.8]",-0.0257446,0.4783049,-0.6427258,0.008877737,6
call_center_interactions_12m,"(-0.001, 2.0]",-0.005936499,0.4832496,-0.14825463,0.0039053296,7
call_center_interactions_12m,"(11.0, 16.0]",0.0033589634,0.48557124,0.08390844,0.0039053296,7
call_center_interactions_12m,"(2.0, 3.0]",-0.004185653,0.48368683,-0.104531646,0.0039053296,7
call_center_interactions_12m,"(3.0, 4.0]",-0.004126417,0.48370156,-0.10305941,0.0039053296,7
call_center_interactions_12m,"(4.0, 5.0]",0.0021808029,0.4852769,0.054475665,0.0039053296,7
call_center_interactions_12m,"(5.0, 6.0]",0.003670011,0.48564887,0.09167194,0.0039053296,7
call_center_interactions_12m,"(6.0, 7.0]",0.0035990013,0.48563117,0.089901686,0.0039053296,7
call_center_interactions_12m,"(7.0, 9.0]",0.0034535492,0.48559484,0.08626878,0.0039053296,7
call_center_interactions_12m,"(9.0, 11.0]",0.003359906,0.48557144,0.0839293,0.0039053296,7
nps_score,"(-22.0, -8.0]",0.003116649,0.48551062,0.07784665,0.0027981496,8
nps_score,"(-39.0, -22.0]",0.0030868684,0.48550323,0.07710755,0.0027981496,8
nps_score,"(-70.001, -39.0]",0.0030529588,0.4854948,0.07626414,0.0027981496,8
nps_score,"(-8.0, 1.0]",0.0031389298,0.4855162,0.07840395,0.0027981496,8
nps_score,"(1.0, 8.0]",0.001175727,0.48502582,0.029367208,0.0027981496,8
nps_score,"(15.0, 21.0]",-0.0020755236,0.48421386,-0.05182922,0.0027981496,8
nps_score,"(21.0, 28.0]",-0.0024164014,0.48412868,-0.060346723,0.0027981496,8
nps_score,"(28.0, 36.0]",-0.0029379667,0.4839984,-0.0733763,0.0027981496,8
nps_score,"(36.0, 64.0]",-0.0066253883,0.4830775,-0.16546547,0.0027981496,8
nps_score,"(8.0, 15.0]",-0.00032541508,0.48465094,-0.008121133,0.0027981496,8
annual_income,"(105053.6, 126332.0]",0.0007817448,0.48492742,0.019526482,0.0010978995,9
annual_income,"(126332.0, 348587.0]",0.00094050146,0.4849671,0.023496151,0.0010978995,9
annual_income,"(27668.999, 46486.0]",-0.0019342282,0.4842491,-0.048306584,0.0010978995,9
annual_income,"(46486.0, 53951.8]",-0.0019394812,0.48424774,-0.048440695,0.0010978995,9
annual_income,"(53951.8, 60448.0]",-0.0016052523,0.48433128,-0.040087104,0.0010978995,9
annual_income,"(60448.0, 67032.0]",0.00074347836,0.48491788,0.018572807,0.0010978995,9
annual_income,"(67032.0, 74163.5]",0.00073948136,0.48491687,0.01847148,0.0010978995,9
annual_income,"(74163.5, 82023.4]",0.0007370489,0.4849163,0.018414855,0.0010978995,9
annual_income,"(82023.4, 91615.6]",0.00073670235,0.4849162,0.018405914,0.0010978995,9
annual_income,"(91615.6, 105053.6]",0.0007327565,0.4849152,0.018304586,0.0010978995,9
